"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-04-30,"Reeves County","TX","Pecos",1569,1008,0.0100200400801603,0.0161290322580645,0.045643153526971,2374
2019-04-30,"Colfax County","NM",,1570,1007,-0.0039564787339268,-0.0185185185185185,0.0254582484725051,5271
2019-04-30,"Izard County","AR",,1571,780,0.00775193798449612,0.0169491525423729,0.0358565737051793,2300
2019-04-30,"Madison County","TX",,1572,1252,-0.000798084596967279,-0.00476947535771065,0.0088638195004029,1405
2019-04-30,"Buffalo County","WI",,1573,1056,-0.00377358490566038,0.000947867298578199,0.00571428571428571,3693
2019-04-30,"Callahan County","TX","Abilene",1574,1160,0.00172711571675302,0.000862812769628991,0.0131004366812227,2445
2019-04-30,"Wilbarger County","TX","Vernon",1575,978,0.00204918032786885,-0.00508646998982706,-0.00102145045965271,4101
2019-04-30,"Jackson County","KS","Topeka",1576,883,0.00455062571103527,0.00227014755959137,0.0172811059907834,2822
2019-04-30,"Perquimans County","NC","Elizabeth City",1577,1166,0.00344234079173838,0.0112749349522984,0.0255057167985928,3943
2019-04-30,"Stewart County","TN",,1578,853,0.00589622641509434,0.019115890083632,0.0479115479115479,11090
2019-04-30,"Madison County","VA",,1579,1367,0.000732064421669107,0.00588668138337013,0.0363912054586808,5177
2019-04-30,"Goshen County","WY",,1580,985,0.00305498981670061,0.0102564102564103,0.0546038543897216,3374
2019-04-30,"Fremont County","ID","Rexburg",1581,1208,-0.00739523418241578,-0.00821018062397373,0.0577933450087566,7636
2019-04-30,"Pamlico County","NC","New Bern",1582,1116,0.00179533213644524,0.00813008130081301,0.0679425837320574,4691
2019-04-30,"Amite County","MS","McComb",1583,931,0.00323275862068966,0.0152671755725191,0.0952941176470588,922
2019-04-30,"Bleckley County","GA",,1584,995,0.00912778904665314,0.0205128205128205,0.0321576763485477,2930
2019-04-30,"Pend Oreille County","WA","Spokane-Spokane Valley",1585,1369,-0.00072992700729927,-0.00580973129992738,0.0208799403430276,4165
2019-04-30,"Glades County","FL",,1586,1310,0.00306278713629403,0.00769230769230769,0.0242376856919468,2275
2019-04-30,"Franklin County","ID","Logan",1587,1130,0.00355239786856128,0.0171017101710171,0.0386029411764706,2870
2019-04-30,"Blackford County","IN",,1588,737,0.00545702592087312,0.0123626373626374,0.0528571428571429,4501
2019-04-30,"Shoshone County","ID",,1589,994,-0.0109452736318408,-0.0168150346191889,0.110614525139665,5726
2019-04-30,"Amelia County","VA","Richmond",1590,1222,0.00163934426229508,0.00658978583196046,0.0191826522101751,7280
2019-04-30,"Terry County","TX",,1591,980,0.00616016427104723,0.00616016427104723,0.0134436401240951,3502
2019-04-30,"Marshall County","IL","Peoria",1592,1018,0.00295566502463054,0,0.00792079207920792,5166
2019-04-30,"Crawford County","GA","Macon-Bibb County",1593,1138,0,0.00618921308576481,0.0440366972477064,2574
2019-04-30,"Powell County","KY",,1594,862,0.00349243306169965,0.0129259694477086,0.0335731414868106,2287
2019-04-30,"Charlotte County","VA",,1595,1164,-0.0160608622147084,-0.0267558528428094,0,3599
2019-04-30,"Prowers County","CO",,1596,1122,0.00808625336927224,0.0144665461121157,0.0767754318618042,2515
2019-04-30,"Union County","IA",,1597,866,0.00347624565469293,0.00464037122969838,-0.0269662921348315,1235
2019-04-30,"Todd County","KY",,1598,892,0.00224719101123596,0.00790960451977401,0.0360046457607433,2722
2019-04-30,"Stone County","AR",,1599,920,-0.001085776330076,-0.00432900432900433,0.0267857142857143,3779
2019-04-30,"Northampton County","VA",,1600,1444,0.0126227208976157,0.0329041487839771,0.0395968322534197,2521
2019-04-30,"Falls Church City","VA","Washington-Arlington-Alexandria",1601,2971,0.00746015598507969,0.015032456440041,-0.0413036463375282,4135
2019-04-30,"Northumberland County","VA",,1602,1469,-0.0060893098782138,-0.0134318334452653,0.0194309507286607,3952
2019-04-30,"Gates County","NC","Virginia Beach-Norfolk-Newport News",1603,1180,-0.000846740050804403,0.00511073253833049,0.0507569011576135,2169
2019-04-30,"Poquoson City","VA","Virginia Beach-Norfolk-Newport News",1604,1706,0.00235017626321974,0.00471142520612485,0.0166865315852205,5061
2019-04-30,"Archuleta County","CO",,1605,1626,-0.00489596083231334,-0.00611246943765281,0.0239294710327456,3820
2019-04-30,"Pulaski County","GA","Warner Robins",1606,944,0.00747065101387407,0.0216450216450216,0.050055617352614,3203
2019-04-30,"Sierra County","NM",,1607,885,-0.00561797752808989,0.00113122171945701,0.0586124401913876,1657
2019-04-30,"Rio Grande County","CO",,1608,1242,0.00893582453290008,0.0180327868852459,0.0272952853598015,5740
2019-04-30,"Heard County","GA","Atlanta-Sandy Springs-Roswell",1609,957,0.00209424083769634,0.0202558635394456,0.0740740740740741,5524
2019-04-30,"Iron County","MI",,1610,876,0.00574052812858783,0.00921658986175115,0.0656934306569343,6754
2019-04-30,"Custer County","MT",,1611,920,-0.00968783638320775,-0.00540540540540541,0.029082774049217,3198
2019-04-30,"Big Horn County","WY",,1612,956,0.00525762355415352,0.0116402116402116,0.0137857900318134,3931
2019-04-30,"Fergus County","MT",,1613,1003,0.00601805416248746,0.00804020100502513,0.118171683389075,3581
2019-04-30,"Lake County","MI",,1614,878,0.00688073394495413,0.0115207373271889,0.0452380952380952,5061
2019-04-30,"Live Oak County","TX",,1615,1184,0.0102389078498294,0.0259965337954939,0.0637915543575921,1267
2019-04-30,"Owyhee County","ID","Boise City",1616,1123,0.00717488789237668,0.0246350364963504,0.0465983224603914,1663
2019-04-30,"Ramsey County","ND",,1617,1159,-0.0219409282700422,-0.0569568755085435,0.00782608695652174,2793
2019-04-30,"Sanders County","MT",,1618,1047,0.0028735632183908,-0.000954198473282443,0.145514223194748,2082
2019-04-30,"Jefferson County","MT","Helena",1619,1190,0.00421940928270042,0.0127659574468085,0.0788757932910245,1422
2019-04-30,"Lancaster County","VA",,1620,1411,0.00570206699928724,0.018037518037518,0.0390279823269514,5198
2019-04-30,"Hancock County","IA",,1621,868,-0.00115074798619102,-0.00229885057471264,0.0187793427230047,4750
2019-04-30,"Chattahoochee County","GA","Columbus",1622,964,0.00416666666666667,0.00626304801670146,0.0190274841437632,677
2019-04-30,"Green County","KY",,1623,849,0.00354609929078014,0.0167664670658683,0.0533498759305211,3138
2019-04-30,"Essex County","VA",,1624,1245,0.00241545893719807,0.00565428109854604,0.0366361365528726,5143
2019-04-30,"Mackinac County","MI",,1625,991,0.00303643724696356,-0.00201409869083585,0.034446764091858,2629
2019-04-30,"Barnes County","ND",,1626,888,0.00909090909090909,0.0160183066361556,0.0471698113207547,2831
2019-04-30,"Skamania County","WA","Portland-Vancouver-Hillsboro",1627,1625,0.00061576354679803,0,0.027180783817952,5219
2019-04-30,"Red Willow County","NE",,1628,956,0.00420168067226891,0.00737618545837724,-0.043043043043043,2924
2019-04-30,"Evans County","GA",,1629,998,0.00200803212851406,0.00604838709677419,0.0288659793814433,2121
2019-04-30,"Monroe County","KY",,1630,838,0.001194743130227,0.0120772946859903,0.050125313283208,1511
2019-04-30,"Middlesex County","VA",,1631,1437,0.000696378830083565,0.00349162011173184,0.0338129496402878,6700
2019-04-30,"Johnston County","OK",,1632,759,0.012,0.017426273458445,0.0147058823529412,2142
2019-04-30,"Rains County","TX",,1633,1303,-0.000766871165644172,0.00153727901614143,0.0382470119521912,2082
2019-04-30,"Winnebago County","IA",,1634,812,-0.00490196078431373,-0.0181378476420798,-0.032181168057211,3959
2019-04-30,"Owen County","KY",,1635,988,0.00101317122593718,-0.00403225806451613,0.0040650406504065,1917
2019-04-30,"Carroll County","KY",,1636,973,0.0062047569803516,0.0145985401459854,0.0473627556512379,2753
2019-04-30,"Tunica County","MS","Memphis",1637,844,0.00237529691211401,0.00476190476190476,0.0071599045346062,2871
2019-04-30,"Clay County","TX","Wichita Falls",1638,1074,0.00280112044817927,0.00467726847521048,0.0180094786729858,3322
2019-04-30,"Montgomery County","IA",,1639,805,0.0024906600249066,0,-0.0312876052948255,3550
2019-04-30,"Ward County","TX",,1640,1063,0.0152817574021012,0.0340466926070039,0.0514342235410485,3830
2019-04-30,"Franklin County","TX",,1641,1368,-0.00145985401459854,-0.00073046018991965,0.0301204819277108,3659
2019-04-30,"Wilkes County","GA",,1642,1136,0.000881057268722467,0.00977777777777778,0.0336669699727025,2641
2019-04-30,"Clay County","NC",,1643,1217,0.00412541254125413,0.0116375727348296,0.025273799494524,4340
2019-04-30,"Lincoln County","WA",,1644,1267,0.00555555555555556,0.00158102766798419,0.0209508460918614,5098
2019-04-30,"Marion County","TX",,1645,1241,-0.00481154771451484,-0.0111553784860558,0.0307308970099668,3274
2019-04-30,"Nowata County","OK",,1646,726,0.004149377593361,0.00693481276005548,0.0168067226890756,1929
2019-04-30,"Blanco County","TX",,1647,1639,-0.00364741641337386,-0.00726832222895215,-0.00425273390036452,1986
2019-04-30,"Towns County","GA",,1648,1292,-0.000773395204949729,0,0.0327737809752198,5701
2019-04-30,"Yellow Medicine County","MN",,1649,1184,-0.00671140939597316,-0.00504201680672269,0.0705244122965642,2862
2019-04-30,"Holt County","NE",,1650,912,-0.00869565217391304,-0.0245989304812834,-0.0529595015576324,1655
2019-04-30,"Roosevelt County","MT",,1651,914,0,0.0066079295154185,0.0223713646532438,1251
2019-04-30,"Sac County","IA",,1652,840,-0.00237529691211401,-0.00591715976331361,0.00598802395209581,3734
2019-04-30,"Sublette County","WY",,1653,1051,0.00190657769304099,0.000952380952380952,0.00767018216682646,878
2019-04-30,"Juab County","UT","Provo-Orem",1654,1364,-0.00655498907501821,-0.0123099203475742,0.00887573964497041,2954
2019-04-30,"McCormick County","SC",,1655,1303,0.00230769230769231,0.00307929176289453,-0.00685975609756098,2049
2019-04-30,"Teton County","ID","Jackson",1656,1367,-0.00291757840991977,0.00514705882352941,0.0247376311844078,1770
2019-04-30,"Jones County","NC","New Bern",1657,961,0.00523012552301255,0.0234291799787007,0.0809898762654668,2285
2019-04-30,"Marshall County","KS",,1658,763,0.0159786950732357,0.0132802124833997,-0.0205391527599487,3359
2019-04-30,"Metcalfe County","KY","Glasgow",1659,869,0.00115207373271889,0.00695249130938586,0.0296208530805687,2297
2019-04-30,"Lanier County","GA","Valdosta",1660,1003,0.00601805416248746,0.0162107396149949,0.0447916666666667,2584
2019-04-30,"Carbon County","MT","Billings",1661,1174,0.00427715996578272,0.00859106529209622,0.0454140694568121,3552
2019-04-30,"Cumberland County","VA",,1662,1211,0.00248344370860927,0.00665004156275977,0.0176470588235294,4963
2019-04-30,"White Pine County","NV",,1663,1178,0.00511945392491468,0.0172711571675302,0.07974335472044,1587
2019-04-30,"Cheyenne County","NE",,1664,1058,-0.00657276995305164,-0.0075046904315197,0.0192678227360308,2747
2019-04-30,"Dimmit County","TX",,1665,1042,0,0,0.0482897384305835,2613
2019-04-30,"Brown County","KS",,1666,737,0.00820793433652531,0,-0.0328083989501312,3254
2019-04-30,"Camden County","NC","Elizabeth City",1667,1339,0.00299625468164794,0.00374812593703148,0.0252679938744257,3087
2019-04-30,"Humboldt County","IA",,1668,869,-0.00344036697247706,-0.0180790960451977,-0.00912200684150513,4333
2019-04-30,"Stevens County","MN",,1669,1106,0,-0.0125,0.00728597449908925,2807
2019-04-30,"Rock County","MN",,1670,1102,-0.0116591928251121,-0.0151921358355675,0.0965174129353234,3613
2019-04-30,"Calhoun County","IA",,1671,788,0,0.0154639175257732,0.00510204081632653,4826
2019-04-30,"Linn County","KS","Kansas City",1672,796,0.00632111251580278,0.00505050505050505,0.0101522842639594,3299
2019-04-30,"Pratt County","KS",,1673,743,0.00405405405405405,0.00269905533063428,-0.00268456375838926,3463
2019-04-30,"Alger County","MI",,1674,996,0,-0.00895522388059702,0.017364657814096,3698
2019-04-30,"Wilkinson County","GA",,1675,985,0.00101626016260163,0.00203458799593082,0.0144181256436663,2051
2019-04-30,"Cloud County","KS",,1676,712,0.0099290780141844,0.0142450142450142,-0.00973574408901252,3523
2019-04-30,"Livingston County","KY","Paducah",1677,843,0.00118764845605701,0.00237812128418549,0.0356265356265356,2156
2019-04-30,"Caldwell County","MO","Kansas City",1678,818,0.00368098159509202,0.00738916256157635,0.0212234706616729,5089
2019-04-30,"Love County","OK",,1679,929,0.00541125541125541,0.0197585071350165,0.0968122786304604,4563
2019-04-30,"Mitchell County","TX",,1680,1031,0.00389483933787731,0.00291828793774319,0.032032032032032,1539
2019-04-30,"Terrell County","GA","Albany",1681,943,-0.00105932203389831,-0.00317124735729387,0.00963597430406852,2598
2019-04-30,"Deer Lodge County","MT",,1682,913,0.00109649122807018,0.0133185349611543,0.118872549019608,3163
2019-04-30,"Clarke County","IA",,1683,897,0.00335570469798658,0.0147058823529412,0.0263157894736842,2410
2019-04-30,"Benewah County","ID",,1684,1168,0.00516351118760757,0.0121317157712305,0.0299823633156966,3854
2019-04-30,"Richmond County","VA",,1685,1254,-0.000796812749003984,-0.00159235668789809,0.00966183574879227,1844
2019-04-30,"Brewster County","TX",,1686,1361,0.00814814814814815,0.0164301717699776,0.0179506357516829,2330
2019-04-30,"Hamilton County","NE","Grand Island",1687,1072,0,0,0.0229007633587786,2975
2019-04-30,"Montgomery County","GA","Vidalia",1688,1115,-0.00268336314847943,-0.00623885918003565,0.00722673893405601,1681
2019-04-30,"Stillwater County","MT",,1689,1175,0.0111876075731497,0.024411508282476,0.0740402193784278,1476
2019-04-30,"Clear Creek County","CO","Denver-Aurora-Lakewood",1690,1829,0.00993926007730536,0.0183741648106904,0.0439497716894977,5136
2019-04-30,"Archer County","TX","Wichita Falls",1691,1328,0.00150829562594269,0.00377928949357521,0.0129672006102212,1787
2019-04-30,"Mathews County","VA","Virginia Beach-Norfolk-Newport News",1692,1384,0,0.000723065798987708,0.0154071900220103,1978
2019-04-30,"Dawson County","MT",,1693,967,0.0010351966873706,0,0.020042194092827,2206
2019-04-30,"Turner County","GA",,1694,949,0.00211193241816262,0.0063626723223754,0.0160599571734475,1709
2019-04-30,"Benton County","IN","Lafayette-West Lafayette",1695,814,0.0124378109452736,0.0238993710691824,0.0462724935732648,3046
2019-04-30,"Trimble County","KY","Louisville/Jefferson County",1696,1043,0.000959692898272553,-0.00191387559808612,-0.00571973307912297,2067
2019-04-30,"Clearwater County","ID",,1697,1178,-0.00841750841750842,-0.0142259414225941,0.00942587832047986,2093
2019-04-30,"Seminole County","GA",,1698,947,0.00424178154825027,0.0128342245989305,0.05456570155902,2840
2019-04-30,"Platte County","WY",,1699,1039,-0.00192122958693564,0.00386473429951691,0.0612870275791624,3405
2019-04-30,"Oscoda County","MI",,1700,828,0.00485436893203883,0.0134638922888617,0.0494296577946768,4793
2019-04-30,"Gallatin County","KY","Cincinnati",1701,971,0.00309917355371901,0.00309917355371901,0.0231822971548999,2226
2019-04-30,"Franklin City","VA",,1702,1162,0.00780572419774501,0.0219876868953386,0.0719557195571956,2927
2019-04-30,"Clay County","KS",,1703,809,0.00621890547263682,0.00123762376237624,-0.0182038834951456,2964
2019-04-30,"Somervell County","TX","Dallas-Fort Worth-Arlington",1704,1509,-0.00132362673726009,-0.005273566249176,-0.00854139290407359,1404
2019-04-30,"Decatur County","IA",,1705,855,0,0.00352112676056338,-0.01270207852194,2362
2019-04-30,"Hamilton County","IL",,1706,963,-0.0143295803480041,-0.0389221556886228,-0.103351955307263,1101
2019-04-30,"Lyon County","KY",,1707,1013,-0.00295275590551181,-0.0117073170731707,-0.016504854368932,1992
2019-04-30,"McCulloch County","TX",,1708,1033,0.0029126213592233,0.0029126213592233,0.00780487804878049,2977
2019-04-30,"Kit Carson County","CO",,1709,1358,0.0141896938013443,0.0210526315789474,-0.0173661360347323,1232
2019-04-30,"Conejos County","CO",,1710,1251,0.00320769847634322,0.00887096774193548,0.0245700245700246,2741
2019-04-30,"Doddridge County","WV","Clarksburg",1711,832,-0.00120048019207683,-0.00478468899521531,0.0109356014580802,2422
2019-04-30,"Traill County","ND",,1712,891,0.00450958286358512,0.015963511972634,0.0470035252643948,1899
2019-04-30,"Lincoln County","GA","Augusta-Richmond County",1713,1189,0.00422297297297297,0.0162393162393162,0.0550133096716948,2205
2019-04-30,"Doniphan County","KS","St. Joseph",1714,834,0.00240384615384615,-0.00595947556615018,-0.0130177514792899,2659
2019-04-30,"Lemhi County","ID",,1715,1181,-0.0050547598989048,0.00254668930390492,0.0414462081128748,2827
2019-04-30,"Perry County","TN",,1716,800,0.0050251256281407,0.0139416983523447,0.0810810810810811,6685
2019-04-30,"Kingman County","KS","Wichita",1717,748,0.00402684563758389,0.00268096514745308,-0.00133511348464619,2584
2019-04-30,"Power County","ID",,1718,1101,-0.00631768953068592,-0.005420054200542,0.00547945205479452,1813
2019-04-30,"Jefferson County","MS",,1719,814,0.0111801242236025,0.0213299874529486,0.0696452036793692,822
2019-04-30,"Forest County","PA",,1720,947,-0.00629590766002099,-0.00420609884332282,0.0160944206008584,1345
2019-04-30,"Madison County","MT",,1721,1256,0.00802568218298555,0.0236348818255909,0.0827586206896552,1306
2019-04-30,"Adair County","IA",,1722,868,0.0023094688221709,0.00346820809248555,-0.0158730158730159,2082
2019-04-30,"Worth County","IA","Mason City",1723,888,-0.00224719101123596,-0.00559910414333707,0.0102389078498294,2515
