"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-04-30,"Cobleskill","NY","Albany-Schenectady-Troy","Schoharie County",6340,1455,0.00761772853185596,0.0174825174825175,0.0513005780346821,1413
2019-04-30,"Spring Lake Park","MN","Minneapolis-St. Paul-Bloomington","Anoka County",6341,1630,0.002460024600246,0.00991325898389095,0.0639686684073107,2135
2019-04-30,"Forest Hills","PA","Pittsburgh","Allegheny County",6342,1113,0.00451263537906137,0.0118181818181818,0.0440900562851782,3113
2019-04-30,"Spooner","WI",,"Washburn County",6343,1061,-0.00375586854460094,0.00473484848484848,0.0749746707193516,2165
2019-04-30,"Epping","NH","Boston-Cambridge-Newton","Rockingham County",6344,1944,0.00154559505409583,0.00882200311364816,0.068719076415613,2748
2019-04-30,"Corinth","NY","Albany-Schenectady-Troy","Saratoga County",6345,1495,0,-0.0079628400796284,0.0135593220338983,1808
2019-04-30,"Franklin","PA",,"Greene County",6346,1131,-0.00702370500438982,-0.0130890052356021,0.0134408602150538,1150
2019-04-30,"Baraboo","WI","Baraboo","Sauk County",6347,1076,-0.0128440366972477,-0.0244786944696283,-0.0128440366972477,3727
2019-04-30,"Mineral Wells","WV","Parkersburg-Vienna","Wood County",6348,1036,0.00484966052376334,0.00484966052376334,0.0614754098360656,1895
2019-04-30,"Prospect Park","PA","Philadelphia-Camden-Wilmington","Delaware County",6349,1419,0.00211864406779661,0.00353606789250354,-0.00490883590462833,1929
2019-04-30,"Corry","PA","Erie","Erie County",6350,878,0.0045766590389016,0,-0.015695067264574,2070
2019-04-30,"Collinsville","MS","Meridian","Lauderdale County",6351,1078,-0.0119156736938588,-0.02,-0.0279531109107304,2270
2019-04-30,"Cave Junction","OR","Grants Pass","Josephine County",6352,1325,0.00837138508371385,0.0168841135840368,0.0807504078303426,842
2019-04-30,"Lauderdale-by-the-Sea","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",6353,2258,0.000443066016836509,0.0111957008508733,0.0571161048689139,7527
2019-04-30,"Killingworth","CT","Hartford-West Hartford-East Hartford","Middlesex County",6354,1928,-0.000518403317781234,0.0168776371308017,0.109959700633276,2365
2019-04-30,"Delta","MI","Lansing-East Lansing","Eaton County",6355,1331,-0.00819672131147541,-0.00967261904761905,0.0742534301856336,5616
2019-04-30,"Robinwood","MD","Hagerstown-Martinsburg","Washington County",6356,1381,0.0117216117216117,0.0282948622486969,0.0509893455098935,1927
2019-04-30,"West Milton","OH","Dayton","Miami County",6357,1040,-0.00287631831255992,0.00775193798449612,0.0855949895615866,2455
2019-04-30,"Combee Settlement","FL","Lakeland-Winter Haven","Polk County",6358,989,0,0.00610376398779247,0.0566239316239316,1716
2019-04-30,"Hawthorn Woods","IL","Chicago-Naperville-Elgin","Lake County",6359,3050,0.00262984878369494,0.0159893404397069,0.0535405872193437,2693
2019-04-30,"Gulf Hills","MS","Gulfport-Biloxi-Pascagoula","Jackson County",6360,1165,0.00344530577088717,0.00865800865800866,0.0346358792184725,2510
2019-04-30,"Kewaunee","WI","Green Bay","Kewaunee County",6361,924,0.00544069640914037,0.0289532293986637,0.0547945205479452,2678
2019-04-30,"Lee","NY","Utica-Rome","Oneida County",6362,1199,-0.00662800331400166,-0.00745033112582781,0.00167084377610693,1978
2019-04-30,"Williams","PA","Allentown-Bethlehem-Easton","Northampton County",6363,1650,0.0048721071863581,0.00732600732600733,0.0370835952231301,2631
2019-04-30,"Solvay","NY","Syracuse","Onondaga County",6364,1229,0.00244698205546493,0.00737704918032787,0.0250208507089241,2031
2019-04-30,"Lawrence","PA","DuBois","Clearfield County",6365,970,-0.0142276422764228,-0.0221774193548387,0.0125260960334029,1997
2019-04-30,"Fruitland","ID","Ontario","Payette County",6366,1233,0.0016246953696182,0.0032546786004882,0.0361344537815126,2224
2019-04-30,"Ulster","NY","Kingston","Ulster County",6367,1654,-0.00120772946859903,0.00486026731470231,0.0178461538461538,1804
2019-04-30,"East Donegal","PA","Lancaster","Lancaster County",6368,1315,-0.00151860288534548,-0.00227617602427921,0.063915857605178,1234
2019-04-30,"Peterborough","NH","Manchester-Nashua","Hillsborough County",6369,1727,0.00115942028985507,0.00174013921113689,0.113475177304965,2129
2019-04-30,"Priest River","ID","Sandpoint","Bonner County",6370,1249,0.00482703137570394,0.0146222583265638,0.0566835871404399,2855
2019-04-30,"Merrimac","MA","Boston-Cambridge-Newton","Essex County",6371,2080,-0.000960614793467819,-0.00668576886341929,-0.0266729059429106,2169
2019-04-30,"Clay","AL","Birmingham-Hoover","Jefferson County",6372,1186,0.000843881856540084,0.00850340136054422,0.0504871567759079,3948
2019-04-30,"Quincy","PA","Chambersburg-Waynesboro","Franklin County",6373,1066,-0.000937207122774133,-0.0147874306839187,-0.0335448776065277,1407
2019-04-30,"Silvis","IL","Davenport-Moline-Rock Island","Rock Island County",6374,901,0.00558035714285714,0.0146396396396396,0.0625,2849
2019-04-30,"Genoa","IL","Chicago-Naperville-Elgin","DeKalb County",6375,1286,0.0125984251968504,0.00941915227629513,-0.00848111025443331,2266
2019-04-30,"Pottsboro","TX","Sherman-Denison","Grayson County",6376,1368,0.00146412884333821,0.0110864745011086,0.109489051094891,3871
2019-04-30,"Carlisle","IA","Des Moines-West Des Moines","Warren County",6377,1276,-0.0046801872074883,-0.00854700854700855,0.029862792574657,1874
2019-04-30,"North Caldwell","NJ","New York-Newark-Jersey City","Essex County",6378,3501,0.00603448275862069,0.0204022150976392,-0.000570939194975735,2450
2019-04-30,"Mount Vernon","IA","Cedar Rapids","Linn County",6379,1205,0.000830564784053156,-0.00165700082850041,-0.0195280716029292,1364
2019-04-30,"Blakely","PA","Scranton--Wilkes-Barre--Hazleton","Lackawanna County",6380,970,-0.00102986611740474,-0.0132248219735504,-0.0917602996254682,2428
2019-04-30,"Oakmont","PA","Pittsburgh","Allegheny County",6381,1299,0.00541795665634675,0.0140515222482436,0.0417000801924619,2491
2019-04-30,"West Harrison","IN","Cincinnati","Dearborn County",6382,1251,0.00481927710843374,0.00887096774193548,0.0390365448504983,1898
2019-04-30,"Monahans","TX",,"Ward County",6383,1037,0.0166666666666667,0.0338983050847458,0.037,2933
2019-04-30,"Marlborough","CT","Hartford-West Hartford-East Hartford","Hartford County",6384,1880,-0.0031813361611877,0.00642398286937901,0.0804597701149425,2469
2019-04-30,"West Slope","OR","Portland-Vancouver-Hillsboro","Washington County",6385,2362,0.00254668930390492,0.0167886353852777,0.0935185185185185,2195
2019-04-30,"Fort Wright","KY","Cincinnati","Kenton County",6386,1398,0.00575539568345324,0.00938628158844765,0.0363232023721275,1961
2019-04-30,"Linwood","NJ","Atlantic City-Hammonton","Atlantic County",6387,1631,0.00865800865800866,0.0219298245614035,0.0674083769633508,2898
2019-04-30,"Hull","GA","Athens-Clarke County","Madison County",6388,1154,0.00522648083623693,0.0140597539543058,0.0587155963302752,2253
2019-04-30,"West Hanover","PA","Harrisburg-Carlisle","Dauphin County",6389,1388,0.00144300144300144,0.00144300144300144,0.0266272189349112,2166
2019-04-30,"Cherry Hills Village","CO","Denver-Aurora-Lakewood","Arapahoe County",6390,8983,0.00357501955088817,0.00223139573803414,-0.068733153638814,2313
2019-04-30,"Avon","CO","Edwards","Eagle County",6391,3021,0.0043218085106383,0.00632911392405063,0.0282505105513955,5275
2019-04-30,"Kulpsville","PA","Philadelphia-Camden-Wilmington","Montgomery County",6392,1742,0.00114942528735632,0.00287852619458837,0.0217008797653959,2847
2019-04-30,"Prairie du Sac","WI","Baraboo","Sauk County",6393,1260,-0.0102120974076984,-0.0186915887850467,0.0112359550561798,2207
2019-04-30,"Saint Joseph","IL","Champaign-Urbana","Champaign County",6394,1269,0.00395569620253165,0.0258690379951496,0.020096463022508,2345
2019-04-30,"Bee Cave","TX","Austin-Round Rock","Travis County",6395,3007,0.00400667779632721,0.00333667000333667,0.0117765814266487,3161
2019-04-30,"Newport","NH","Claremont-Lebanon","Sullivan County",6396,1369,0.00293040293040293,0.0140740740740741,0.0530769230769231,3385
2019-04-30,"Sayre","OK","Elk City","Beckham County",6397,804,0.00374531835205993,0.00878293601003764,0.0203045685279188,1498
2019-04-30,"Summit","WI","Milwaukee-Waukesha-West Allis","Waukesha County",6398,2350,0.00170502983802217,-0.000425350914504466,0.0151187904967603,2389
2019-04-30,"Whitewright","TX","Sherman-Denison","Grayson County",6399,1323,0.00227272727272727,0.0184757505773672,0.207116788321168,1676
2019-04-30,"Breese","IL","St. Louis","Clinton County",6400,1220,0.00577081615828524,0.012448132780083,0.0158201498751041,2312
2019-04-30,"Sanatoga","PA","Philadelphia-Camden-Wilmington","Montgomery County",6401,1598,0.00188087774294671,0.0165394402035623,0.0681818181818182,2673
2019-04-30,"Delmar","MD","Salisbury","Wicomico County",6402,1211,0.000826446280991736,-0.00247116968698517,0.0100083402835696,3258
2019-04-30,"Kincheloe","MI","Sault Ste. Marie","Chippewa County",6403,833,0.0036144578313253,0.00240673886883273,0.0530973451327434,589
2019-04-30,"Homer","NY","Cortland","Cortland County",6404,1406,-0.0160951714485654,-0.0323468685478321,0.00142450142450142,2030
2019-04-30,"Jefferson","MD","Washington-Arlington-Alexandria","Frederick County",6405,1918,0.00208986415882968,-0.00156168662155128,0.0418250950570342,2092
2019-04-30,"Cameron Park","TX","Brownsville-Harlingen","Cameron County",6406,792,0.0050761421319797,0.0272373540856031,0.0114942528735632,1594
2019-04-30,"Saint John","MO","St. Louis","Saint Louis County",6407,849,0.00117924528301887,0.00473372781065089,0.0179856115107914,2915
2019-04-30,"Catasauqua","PA","Allentown-Bethlehem-Easton","Lehigh County",6408,1330,-0.000751314800901578,0,0.024653312788906,2155
2019-04-30,"Wind Gap","PA","Allentown-Bethlehem-Easton","Northampton County",6409,1440,0,-0.00277008310249307,0.0220014194464159,1869
2019-04-30,"Grandview","TX","Dallas-Fort Worth-Arlington","Johnson County",6410,1487,-0.00668002672010688,-0.0113031914893617,-0.0145791915175613,1920
2019-04-30,"Meredith","NH","Laconia","Belknap County",6411,1731,0.012280701754386,0.0334328358208955,0.0606617647058824,4297
2019-04-30,"Hiawassee","GA",,"Towns County",6412,1289,-0.00154918667699458,0,0.0345104333868379,3899
2019-04-30,"Wedgefield","FL","Orlando-Kissimmee-Sanford","Orange County",6413,1747,0.00229489386115892,0.00460034502587694,0.054951690821256,2665
2019-04-30,"Haleiwa","HI","Urban Honolulu","Honolulu County",6414,2751,0.00364830353885443,0.0113970588235294,0.0396825396825397,2344
2019-04-30,"Carroll","PA","York-Hanover","York County",6415,1479,0.001354096140826,-0.0100401606425703,0.045968882602546,2171
2019-04-30,"Weirsdale","FL","Ocala","Marion County",6416,1488,0.000672494956287828,0.00134589502018843,0.0666666666666667,1217
2019-04-30,"Lago Vista","TX","Austin-Round Rock","Travis County",6417,1735,-0.000576036866359447,-0.00115141047783535,0.0395446375074895,3717
2019-04-30,"Woodford","VA","Richmond","Caroline County",6418,1292,0.00155038759689922,0.009375,0.0109546165884194,1610
2019-04-30,"Hainesville","IL","Chicago-Naperville-Elgin","Lake County",6419,1479,0.00203252032520325,-0.00269723533378287,0.0185950413223141,1529
2019-04-30,"Oak View","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",6420,2667,0.00187828700225394,0.00565610859728507,0.0269541778975741,1972
2019-04-30,"Phil Campbell","AL",,"Franklin County",6421,847,-0.00470035252643948,-0.00586854460093897,0.0192539109506619,1883
2019-04-30,"Kermit","TX",,"Winkler County",6422,918,0.0121278941565601,0.0234113712374582,0.0326209223847019,1705
2019-04-30,"Edinboro","PA","Erie","Erie County",6423,1092,-0.000914913083257091,0,0.0390104662226451,1214
2019-04-30,"University Park","IL","Chicago-Naperville-Elgin","Will County",6424,1427,-0.00349162011173184,-0.00418702023726448,0.00563777307963354,2311
2019-04-30,"Palmview","TX","McAllen-Edinburg-Mission","Hidalgo County",6425,1097,-0.00903342366757001,-0.0266193433895297,0.000912408759124088,1302
2019-04-30,"Mount Airy","GA","Cornelia","Habersham County",6426,1205,0.00416666666666667,0.00836820083682008,0.0846084608460846,2749
2019-04-30,"Liberty","IN","Cincinnati","Union County",6427,855,0.00944510035419126,0.0178571428571429,0.021505376344086,1878
2019-04-30,"Carlstadt","NJ","New York-Newark-Jersey City","Bergen County",6428,2032,0.000985221674876847,0.00296150049358342,0.0144782825761358,1649
2019-04-30,"Norwood Young America","MN","Minneapolis-St. Paul-Bloomington","Carver County",6429,1535,0.00326797385620915,0.011865524060646,0.0233333333333333,1578
2019-04-30,"Alva","FL","Cape Coral-Fort Myers","Lee County",6430,1508,0.00265957446808511,0.00734802939211757,0.0272479564032698,1979
2019-04-30,"Countryside","IL","Chicago-Naperville-Elgin","Cook County",6431,1832,0.00218818380743982,0.00383561643835616,0.0338600451467269,2261
2019-04-30,"Strathmore","CA","Visalia-Porterville","Tulare County",6432,1109,0.00635208711433757,0.0174311926605505,0.044256120527307,1147
2019-04-30,"Little Falls","NY","Utica-Rome","Herkimer County",6433,1131,-0.0199306759098787,-0.0224719101123596,0.0107238605898123,2096
2019-04-30,"Vonore","TN",,"Monroe County",6434,1238,-0.000807102502017756,-0.0024174053182917,0.00896495517522412,3005
2019-04-30,"Rochester","PA","Pittsburgh","Beaver County",6435,871,0.00114942528735632,-0.0034324942791762,0.0443645083932854,2237
2019-04-30,"Mayfield","NY","Gloversville","Fulton County",6436,1476,-0.00672947510094213,-0.0146862483311081,-0.0365535248041775,2126
2019-04-30,"Park City","KS","Wichita","Sedgwick County",6437,946,0.00745473908413206,0.012847965738758,0.0453038674033149,2902
2019-04-30,"Eliot","ME","Portland-South Portland","York County",6438,2045,0.00195982361587457,0.0128776622090144,0.0128776622090144,970
2019-04-30,"Seneca","MO","Joplin","Newton County",6439,803,-0.00372208436724566,-0.0135135135135135,0.0113350125944584,912
2019-04-30,"Appling","GA","Augusta-Richmond County","Columbia County",6440,1313,0.00535987748851455,0.0115562403697997,0.0298039215686275,1825
2019-04-30,"Oceanport","NJ","New York-Newark-Jersey City","Monmouth County",6441,2482,0.0073051948051948,0.015963978714695,0.0064882400648824,2305
2019-04-30,"Aurora","OR","Salem","Marion County",6442,1750,0.00171722953634803,-0.00228050171037628,-0.0190582959641256,1667
2019-04-30,"Butner","NC","Oxford","Granville County",6443,1115,-0.000896057347670251,0.0081374321880651,0.0974409448818898,1094
2019-04-30,"Pacific","WA","Seattle-Tacoma-Bellevue","King County",6444,1962,0.00204290091930541,0.00409416581371546,0.0304621848739496,1740
2019-04-30,"Medina","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",6445,2862,-0.00382875043508528,-0.0171703296703297,-0.0151410874053682,1959
2019-04-30,"Montague","MI","Muskegon","Muskegon County",6446,1141,-0.00609756097560976,-0.00782608695652174,0.193514644351464,3434
2019-04-30,"Roebuck","SC","Spartanburg","Spartanburg County",6447,1242,-0.00160771704180064,-0.00321027287319422,-0.00321027287319422,2199
2019-04-30,"Duanesburg","NY","Albany-Schenectady-Troy","Schenectady County",6448,1350,0.00446428571428571,0.0082150858849888,-0.0663900414937759,1467
2019-04-30,"Paradise","TX","Dallas-Fort Worth-Arlington","Wise County",6449,1517,-0.000658761528326746,0.00198150594451783,0.0291723202170963,1327
2019-04-30,"Gervais","OR","Salem","Marion County",6450,1514,0.00397877984084881,0.00866089273817455,0.0209035738368173,999
2019-04-30,"Pomona","NJ","Atlantic City-Hammonton","Atlantic County",6451,1636,0.00368098159509202,0.00491400491400491,0.0212234706616729,2146
2019-04-30,"Cumberland","PA","Gettysburg","Adams County",6452,1457,-0.00137080191912269,-0.00478142076502732,0.0125086865879083,4233
2019-04-30,"Woodbine","GA","St. Marys","Camden County",6453,1239,0,0.000807754442649435,0.0491109229466554,1683
2019-04-30,"Chilton","WI","Appleton","Calumet County",6454,967,-0.0122574055158325,-0.0281407035175879,-0.0547409579667644,1812
2019-04-30,"Osprey","FL","North Port-Sarasota-Bradenton","Sarasota County",6455,2982,0.00100704934541793,0.0118764845605701,0.0180949129395698,4131
2019-04-30,"Terrebonne","OR",,"Jefferson County",6456,1608,-0.00186219739292365,-0.00556586270871985,0.0327552986512524,1919
2019-04-30,"Catawba","NC","Hickory-Lenoir-Morganton","Catawba County",6457,986,0.00101522842639594,-0.00404040404040404,-0.00303336703741153,4068
2019-04-30,"Plumsted","NJ","New York-Newark-Jersey City","Ocean County",6458,2100,0.00574712643678161,0.0194174757281553,0.00816130580892943,1826
2019-04-30,"Sheridan","CO","Denver-Aurora-Lakewood","Arapahoe County",6459,1795,0,0.00503919372900336,0.0633886255924171,1213
2019-04-30,"Palacios","TX","Bay City","Matagorda County",6460,1285,-0.00310318076027929,-0.00695517774343122,0.011014948859166,2458
2019-04-30,"Woodfin","NC","Asheville","Buncombe County",6461,1428,0.00563380281690141,0.0127659574468085,0.0258620689655172,1446
2019-04-30,"Columbus","KS",,"Cherokee County",6462,705,0.0100286532951289,0.0173160173160173,0.0444444444444444,1811
2019-04-30,"Lansing","KS","Kansas City","Leavenworth County",6463,1385,-0.00287976961843053,-0.00858983536148891,0.0183823529411765,2840
2019-04-30,"Calvert City","KY",,"Marshall County",6464,885,-0.007847533632287,-0.0133779264214047,-0.007847533632287,1596
2019-04-30,"Troy","VA","Charlottesville","Fluvanna County",6465,1540,0.00719424460431655,0.0198675496688742,0.0620689655172414,1590
2019-04-30,"Saint Gabriel","LA","Baton Rouge","Iberville Parish",6466,1335,0.00451467268623025,0.0090702947845805,-0.00224215246636771,894
2019-04-30,"Mount Gilead","NC",,"Montgomery County",6467,1044,0.00288184438040346,0.0135922330097087,0.0920502092050209,1690
2019-04-30,"Salem","WV","Clarksburg","Harrison County",6468,859,0.00821596244131455,0.0129716981132075,0.0336943441636582,1819
2019-04-30,"Verona","NY","Utica-Rome","Oneida County",6469,1199,0,-0.00249584026622296,-0.0188216039279869,2028
2019-04-30,"South Williamsport","PA","Williamsport","Lycoming County",6470,1007,-0.0127450980392157,-0.0185185185185185,0.0588853838065194,2321
2019-04-30,"Buchanan","GA","Atlanta-Sandy Springs-Roswell","Haralson County",6471,1111,0.00270758122743682,0.00542986425339366,0.0422138836772983,1870
2019-04-30,"Stowe","PA","Pittsburgh","Allegheny County",6472,872,0.0069284064665127,0.0210772833723653,0.0368608799048751,2693
2019-04-30,"Colfax","WI","Menomonie","Dunn County",6473,1202,-0.00166112956810631,-0.00988467874794069,0.0415944540727903,1958
