"RegionID","RegionName","RegionType","StateName","SizeRank","2010-11","2010-12","2011-1","2011-2","2011-3","2011-4","2011-5","2011-6","2011-7","2011-8","2011-9","2011-10","2011-11","2011-12","2012-1","2012-2","2012-3","2012-4","2012-5","2012-6","2012-7","2012-8","2012-9","2012-10","2012-11","2012-12","2013-1","2013-2","2013-3","2013-4","2013-5","2013-6","2013-7","2013-8","2013-9","2013-10","2013-11","2013-12","2014-1","2014-2","2014-3","2014-4","2014-5","2014-6","2014-7","2014-8","2014-9","2014-10","2014-11","2014-12","2015-1","2015-2","2015-3","2015-4","2015-5","2015-6","2015-7","2015-8","2015-9","2015-10","2015-11","2015-12","2016-1","2016-2","2016-3","2016-4","2016-5","2016-6","2016-7","2016-8","2016-9","2016-10","2016-11","2016-12","2017-1","2017-2","2017-3","2017-4","2017-5","2017-6","2017-7","2017-8","2017-9","2017-10","2017-11","2017-12","2018-1","2018-2","2018-3","2018-4","2018-5","2018-6","2018-7","2018-8","2018-9","2018-10","2018-11","2018-12","2019-1","2019-2","2019-3","2019-4"
394753,"Knoxville, TN","Msa","TN",64,3.14,1.86,1.18,0.78,0.59,0.39,0.29,0.1,0.2,0.49,0.69,0.88,0.98,1.08,1.27,1.67,2.45,2.55,2.25,1.76,2.06,2.35,2.16,1.57,1.37,1.47,1.96,2.75,3.24,3.53,3.43,3.04,2.84,2.65,2.94,3.33,4.31,4.71,4.9,4.51,4.12,3.73,3.63,4.41,5.1,4.8,4.22,3.82,3.92,4.02,4.61,5,5.2,5.29,5.39,5.49,5.59,5.69,5.78,5.88,6.27,6.18,5.98,6.08,6.37,6.47,6.57,6.67,6.76,6.86,6.96,7.06,7.16,7.25,7.35,7.45,7.55,7.65,7.75,7.84,7.94,8.04,8.14,8.24,8.33,8.82,9.31,9.41,9.02,9.12,9.71,10,9.9,9.51,8.73,8.53,8.43,8.63,8.92,9.22,9.61,9.8
394653,"Greenville, SC","Msa","SC",65,2.16,2.06,1.86,1.37,1.18,1.08,0.98,0.88,0.78,0.59,0.49,0.39,0.2,0.1,0.29,0.69,1.27,1.57,1.47,1.67,1.76,1.96,2.25,2.35,2.45,2.55,2.65,3.04,3.33,3.43,3.73,4.22,4.51,4.41,4.02,3.82,4.31,5,4.61,4.12,3.53,3.24,2.94,2.75,2.84,3.14,3.63,4.8,5.1,5.29,5.39,5.2,4.71,3.92,4.9,5.49,5.59,5.69,5.98,6.08,6.27,6.18,5.88,5.78,6.37,6.47,6.76,6.96,6.67,6.57,6.86,7.06,7.16,7.25,7.35,7.45,7.55,7.65,7.84,8.04,7.75,7.94,8.14,8.43,8.53,8.73,9.22,9.51,9.8,9.9,10,9.71,9.61,9.41,9.31,9.12,8.92,9.02,8.82,8.63,8.33,8.24
394952,"Ventura, CA","Msa","CA",66,1.86,1.37,1.18,0.98,0.69,0.39,0.1,0.2,0.29,0.49,0.59,0.78,0.88,1.08,1.27,1.67,1.76,1.57,1.47,1.96,2.06,2.65,3.82,5.39,6.47,7.35,8.33,8.43,8.82,9.8,9.9,10,9.71,8.24,7.75,7.84,8.14,7.94,7.65,7.45,6.96,6.67,6.37,6.08,3.73,3.04,2.94,2.75,2.55,2.16,2.25,2.35,3.24,3.92,5.88,5.2,4.22,4.02,4.61,5.29,5.78,5,4.12,3.33,3.43,3.53,4.51,5.1,5.49,4.9,4.71,5.59,5.69,6.18,6.27,6.86,7.16,6.76,7.06,7.55,8.53,9.31,9.61,9.41,8.92,8.63,8.73,9.22,9.02,9.51,9.12,8.04,7.25,6.57,5.98,4.8,4.31,4.41,3.63,3.14,2.84,2.45
394318,"Allentown, PA","Msa","PA",67,2.65,1.96,1.57,1.37,1.67,1.76,1.47,0.49,0.1,0.2,0.59,0.78,0.98,0.69,0.39,0.29,0.88,1.08,1.18,1.27,1.86,2.06,2.16,2.35,2.45,2.75,3.14,3.04,2.94,3.73,5.39,6.37,6.18,5.49,4.9,4.71,5.29,5.88,6.57,6.86,6.96,6.27,4.61,3.43,3.82,4.41,4.31,3.92,3.24,3.63,4.02,4.12,3.53,2.84,2.25,2.55,3.33,4.51,5.59,6.08,5.98,5.69,5.2,5,4.8,4.22,5.1,5.78,6.47,6.67,6.76,7.06,7.16,7.25,7.35,7.45,7.55,7.94,8.24,8.33,8.14,7.84,7.65,7.75,8.04,8.43,8.53,8.92,8.73,9.22,9.8,10,9.9,9.71,9.31,8.82,8.63,9.02,9.51,9.61,9.41,9.12
394561,"El Paso, TX","Msa","TX",68,4.51,4.8,5.39,6.27,6.47,6.57,7.16,7.35,7.06,5.2,3.43,2.35,1.18,0.39,0.2,0.1,0.29,0.49,0.69,1.08,0.98,1.27,2.25,3.92,5.29,7.25,7.75,7.45,5.88,3.04,0.59,0.88,0.78,1.37,1.67,3.82,4.61,5,5.49,5.59,5.78,5.1,4.71,4.31,4.22,4.12,4.41,4.02,3.53,2.06,2.55,2.45,3.33,3.63,2.84,1.57,1.96,2.65,2.75,2.16,3.14,3.24,2.94,1.76,1.47,1.86,3.73,5.98,7.65,8.43,8.24,7.84,6.96,6.37,4.9,5.69,6.18,6.76,6.08,6.67,6.86,7.55,8.04,8.63,8.73,9.22,9.51,9.71,9.8,10,9.9,9.61,8.92,8.14,7.94,8.33,8.53,9.02,9.12,9.31,8.82,9.41
394367,"Baton Rouge, LA","Msa","LA",69,2.55,1.08,0.78,0.59,0.49,0.39,0.29,0.2,0.1,0.69,0.88,1.67,2.06,2.75,3.24,4.8,3.92,2.65,2.35,2.84,4.31,4.61,4.41,3.73,2.45,1.86,1.18,1.47,1.37,1.57,1.96,2.16,1.76,0.98,1.27,2.25,3.63,5.1,5.88,6.96,6.47,6.37,5.39,6.08,6.67,7.35,6.27,5.29,5,4.51,4.12,3.04,3.82,3.14,3.53,2.94,3.33,3.43,4.22,4.9,5.98,7.45,7.65,6.18,6.76,7.25,8.04,7.94,8.14,8.43,8.63,8.82,8.92,9.12,9.31,9.61,9.9,10,9.8,9.71,9.51,9.41,9.22,9.02,8.73,8.53,7.75,7.16,6.86,7.55,8.24,8.33,7.84,7.06,6.57,5.69,5.59,5.49,5.78,5.2,4.71,4.02
394521,"Dayton, OH","Msa","OH",70,3.24,2.84,1.86,1.18,1.96,3.04,3.33,1.76,0.98,0.59,0.49,0.1,0.2,0.29,0.78,1.27,1.08,0.69,0.39,0.88,1.47,2.35,2.25,2.55,2.45,2.75,2.16,1.67,2.06,3.43,4.51,4.71,4.31,3.53,3.14,2.94,3.73,4.12,4.8,5,4.41,3.63,1.57,1.37,2.65,4.02,5.1,5.2,4.9,4.22,3.82,3.92,4.61,5.29,5.59,5.88,5.78,5.69,5.39,5.49,5.98,6.08,6.27,6.57,6.47,6.18,6.37,6.67,6.76,6.86,6.96,7.06,7.16,7.25,7.35,7.45,7.55,7.65,7.75,7.84,7.94,8.04,8.14,8.24,8.33,8.43,8.53,8.63,8.73,8.82,8.92,9.41,9.61,9.51,9.22,9.02,9.12,9.31,9.8,10,9.9,9.71
394843,"McAllen, TX","Msa","TX",71,6.67,4.9,2.75,1.08,1.18,1.96,2.45,4.22,4.31,4.8,3.73,4.02,3.92,3.43,1.67,0.78,0.69,1.27,2.06,1.86,1.37,0.98,2.94,3.63,3.53,1.47,0.49,0.39,0.1,0.2,0.29,0.59,1.76,4.12,5.69,4.51,3.24,1.57,2.35,3.04,2.84,2.25,0.88,3.14,4.61,5.88,5.98,5.78,4.71,2.65,2.16,2.55,3.82,5.2,6.37,6.96,6.47,5.1,5.39,6.18,7.16,7.55,6.76,6.57,6.08,7.75,8.33,9.22,9.41,8.92,9.31,8.82,8.43,7.84,7.65,6.86,5.29,3.33,4.41,6.27,8.24,8.73,10,9.61,9.9,9.12,8.14,7.06,5,5.49,5.59,7.25,8.04,8.63,9.71,9.51,9.8,9.02,8.53,7.45,7.35,7.94
394486,"Columbia, SC","Msa","SC",72,2.35,2.06,1.96,1.18,0.98,0.59,0.2,0.1,0.29,0.78,1.47,1.57,0.88,0.49,0.39,0.69,1.67,2.25,2.65,2.55,2.16,1.86,1.37,1.08,1.27,1.76,2.45,2.75,3.04,2.84,2.94,3.14,3.33,3.63,3.43,3.24,3.53,4.02,4.61,5.69,5.78,5.39,3.92,3.73,3.82,4.31,4.51,5.29,6.08,6.27,6.18,5.59,5.2,5.88,6.57,6.67,6.47,5.98,5.49,4.9,5,5.1,4.71,4.41,4.12,4.22,4.8,6.37,6.76,6.86,6.96,7.16,7.45,7.55,7.65,7.35,7.06,7.25,7.75,7.84,8.24,8.14,7.94,8.04,8.33,8.43,8.53,8.63,8.73,8.82,8.92,9.02,9.12,9.22,9.31,9.41,9.61,9.51,9.71,9.8,9.9,10
394648,"Greensboro, NC","Msa","NC",73,2.06,1.08,0.78,0.88,1.18,3.92,4.61,2.75,0.69,0.29,0.1,0.2,0.39,0.49,0.59,0.98,1.37,1.76,1.57,1.67,2.35,2.45,1.86,1.47,1.27,1.96,2.25,3.82,3.14,2.55,2.16,3.33,4.31,4.9,5.29,5.2,5.39,5.78,6.76,6.37,5.59,4.41,3.04,3.73,4.02,4.71,4.51,4.12,3.53,2.84,2.65,3.43,3.24,2.94,3.63,4.22,4.8,5,5.1,5.49,5.98,6.27,6.18,5.69,5.88,6.08,6.86,6.67,6.57,6.47,6.96,7.06,7.16,7.45,7.75,7.55,7.35,7.25,7.65,7.84,7.94,8.24,8.53,8.73,8.63,8.33,8.04,8.14,8.43,9.02,9.51,9.71,10,9.9,9.8,9.31,8.92,8.82,9.12,9.22,9.41,9.61
394304,"Akron, OH","Msa","OH",74,1.67,1.37,1.86,2.25,2.45,2.35,1.27,0.29,0.1,0.2,0.39,0.98,0.88,0.59,0.49,0.69,2.16,2.75,3.04,2.84,2.94,2.06,1.18,0.78,1.57,2.65,3.33,3.14,1.96,1.47,1.08,1.76,2.55,3.24,3.43,3.82,4.02,4.41,3.92,3.73,3.53,3.63,4.22,4.8,5.78,5.88,5.2,4.9,4.71,4.51,4.12,4.31,4.61,5.1,5.59,5.69,5.29,5.98,6.08,6.37,6.47,6.67,7.06,6.57,6.18,5.39,5,5.49,6.27,7.16,6.96,6.86,6.76,7.25,7.35,7.45,7.55,7.65,7.75,7.84,7.94,8.04,8.14,8.24,8.33,8.92,9.22,9.61,9.71,9.8,9.51,9.31,8.63,8.43,8.53,8.73,9.02,8.82,9.12,9.41,9.9,10
753906,"North Port-Sarasota-Bradenton, FL","Msa","FL",75,1.96,1.37,0.98,1.18,1.27,0.88,0.69,0.39,0.1,0.2,0.29,0.49,0.59,0.78,1.08,1.47,2.06,1.86,1.67,1.57,1.76,2.16,2.25,2.45,3.04,3.73,5.39,6.67,7.16,7.94,8.04,8.33,7.84,7.55,7.75,8.14,8.63,8.43,7.65,6.57,5.98,3.82,3.53,4.8,6.47,7.45,7.06,6.86,5.78,6.08,6.37,6.76,7.25,8.73,9.41,10,9.9,9.51,9.12,9.31,9.61,9.8,9.71,9.22,9.02,8.92,8.82,8.53,8.24,7.35,6.96,6.27,5.49,4.71,3.92,3.14,2.75,2.35,2.55,2.65,2.84,2.94,3.24,3.43,4.02,4.12,4.41,5.59,5.29,5.69,5.1,4.9,5,5.88,6.18,5.2,4.31,4.61,4.22,4.51,3.63,3.33
394798,"Little Rock, AR","Msa","AR",76,4.9,3.04,0.88,0.2,0.1,1.27,3.92,5.88,5.1,3.73,1.96,2.06,0.98,1.18,1.08,2.55,4.02,3.43,2.35,0.69,1.37,2.45,4.31,5.29,5.78,5.49,5.39,3.33,2.75,1.76,2.16,2.25,3.24,4.12,4.71,4.51,4.22,3.63,3.53,4.41,3.82,2.94,1.57,0.78,0.49,0.59,0.39,0.29,1.47,2.65,4.61,5.2,5,3.14,1.86,1.67,2.84,4.8,5.69,5.98,5.59,6.08,6.18,6.57,6.47,6.86,7.35,7.45,6.76,6.27,6.37,6.67,7.25,7.16,6.96,7.06,7.55,7.65,7.75,7.94,8.14,8.33,8.24,8.04,7.84,8.43,8.63,9.61,9.8,9.41,9.22,9.51,10,9.9,9.71,9.12,9.31,9.02,8.92,8.53,8.73,8.82
395134,"Stockton, CA","Msa","CA",77,1.08,0.88,0.78,0.69,0.49,0.39,0.2,0.1,0.29,0.59,0.98,1.18,1.27,1.37,1.47,1.57,1.96,2.25,1.86,2.16,2.35,2.55,2.06,1.76,1.67,2.45,3.33,5.69,7.65,7.35,6.86,6.67,7.75,7.94,8.43,8.53,8.24,8.04,7.45,6.76,6.08,6.37,5.78,5.1,4.22,3.92,4.31,4.51,4.61,4.41,3.63,2.94,2.65,2.75,2.84,3.53,3.14,3.24,3.73,4.71,5.29,5.49,5.39,4.8,3.82,4.02,5,5.59,6.18,5.98,6.27,7.06,7.16,6.57,6.47,7.25,8.14,8.63,8.82,9.12,9.51,9.61,9.31,9.02,8.92,9.41,9.71,9.9,10,9.8,9.22,8.73,8.33,7.84,7.55,6.96,5.88,5.2,4.9,4.12,3.43,3.04
394457,"Charleston, SC","Msa","SC",78,2.65,2.25,1.96,1.76,1.57,1.08,0.69,0.1,0.2,0.29,0.78,0.39,0.49,0.59,0.88,0.98,1.18,1.27,1.37,1.47,1.67,1.86,2.06,2.45,2.16,2.35,2.55,2.75,2.84,3.14,3.73,3.92,4.12,3.33,3.04,2.94,3.24,3.82,4.31,4.61,4.51,4.22,3.43,3.63,3.53,4.02,4.41,5,5.69,6.08,6.67,6.47,5.49,5.2,5.29,5.88,6.27,6.18,5.98,5.78,5.39,5.1,4.8,4.71,4.9,5.59,6.37,6.76,7.06,6.96,7.16,7.65,7.75,7.84,7.35,8.04,8.73,9.9,9.71,8.53,8.24,8.33,8.43,8.82,9.12,9.51,10,9.8,9.61,9.02,9.22,9.41,9.31,8.92,8.63,8.14,7.94,7.55,7.25,7.45,6.86,6.57
395143,"Syracuse, NY","Msa","NY",79,5,4.8,5.88,6.27,6.86,6.67,4.9,1.86,0.78,0.49,0.69,0.98,1.27,1.47,1.57,1.96,1.67,1.18,1.08,1.76,2.25,2.65,2.35,2.55,2.16,1.37,0.88,0.29,0.2,0.1,0.39,0.59,2.06,3.14,5.39,3.92,3.73,3.33,3.53,4.51,5.78,6.76,6.37,5.49,3.82,4.12,4.41,5.1,5.98,6.18,6.08,4.61,4.02,4.31,4.22,5.29,5.59,6.47,5.69,4.71,3.63,3.04,3.24,3.43,2.94,2.75,2.45,2.84,5.2,6.57,7.25,7.16,7.06,6.96,7.35,7.45,7.55,7.75,8.24,8.33,8.04,7.84,7.65,7.94,8.14,8.43,8.82,8.53,8.63,8.92,9.41,9.71,9.51,9.22,8.73,9.02,9.12,9.31,9.61,9.8,9.9,10
394484,"Colorado Springs, CO","Msa","CO",80,1.18,0.98,0.78,0.59,0.69,0.39,0.29,0.1,0.2,0.49,0.88,1.08,1.27,1.37,1.47,1.67,1.57,1.76,1.86,1.96,2.06,2.16,2.55,2.35,2.75,2.94,3.24,3.33,3.53,4.02,4.31,4.22,3.63,3.43,3.73,4.41,4.12,3.82,3.04,2.84,2.45,2.25,2.65,3.14,3.92,4.51,4.71,4.61,4.8,4.9,5.2,5.1,5,5.29,5.39,5.49,5.59,5.69,5.78,5.88,6.18,6.08,6.37,5.98,6.27,6.47,6.57,6.67,6.86,7.06,7.25,7.45,7.16,6.96,6.76,7.35,7.55,7.84,7.94,7.75,7.65,8.04,8.33,8.82,9.22,9.41,9.61,9.8,10,9.9,9.71,9.51,9.31,9.12,9.02,8.92,8.73,8.63,8.53,8.43,8.24,8.14
395235,"Winston-Salem, NC","Msa","NC",81,2.75,2.35,1.67,1.18,0.59,0.78,0.69,1.08,0.98,0.88,0.49,0.29,0.1,0.2,0.39,1.37,1.47,1.27,1.57,1.86,2.65,2.16,1.76,1.96,2.25,3.14,3.24,3.63,4.12,4.8,4.9,4.51,4.31,4.41,5,4.61,5.1,5.49,5.78,5.88,5.59,4.22,2.94,2.06,2.45,3.43,3.82,4.02,3.53,2.84,2.55,3.04,3.33,3.73,3.92,4.71,5.2,5.39,5.29,5.69,5.98,6.37,6.76,6.67,6.57,6.27,6.08,6.18,6.47,6.86,6.96,7.06,7.16,7.25,7.35,7.45,7.55,7.65,7.75,7.84,7.94,8.04,8.14,8.24,8.33,8.43,8.53,8.63,9.22,9.51,10,9.9,9.71,9.61,9.41,9.31,9.02,8.92,8.82,8.73,9.12,9.8
395224,"Wichita, KS","Msa","KS",82,2.06,1.86,1.67,1.37,1.27,1.08,0.88,0.69,0.49,0.29,0.1,0.2,0.39,0.59,0.78,0.98,1.18,1.47,1.57,1.76,1.96,2.16,2.25,2.35,2.65,2.55,2.45,2.75,2.84,2.94,3.04,3.14,3.24,3.33,3.43,3.53,3.63,3.73,3.82,4.02,4.22,4.31,3.92,4.12,4.41,4.51,4.61,4.71,4.8,4.9,5,5.1,5.2,5.29,5.39,5.49,5.59,5.69,5.78,5.88,5.98,6.08,6.27,6.18,6.37,6.47,6.57,6.67,6.76,6.86,6.96,7.06,7.16,7.25,7.35,7.45,7.55,7.65,7.75,7.94,8.33,8.04,8.24,8.14,7.84,8.43,8.53,8.63,8.73,8.82,8.92,9.02,9.12,9.22,9.31,9.41,9.51,9.61,9.71,9.8,9.9,10
