"RegionID","RegionName","City","State","Metro","CountyName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
764306,"Country Club","Edina","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",1270,531000,530300,529600,528800,528200,527700,527500,527600,528500,530000,531300,532300,533400,534700,536300,538100,540400,543100,546300,550100,555000,560400,565700,570700,576100,581600,587400,593500,599900,606500,613600,621200,629700,638600,647200,655500,664100,672800,681700,690900,700600,710600,721200,732300,744600,757300,769700,781600,793600,805500,817400,829400,841400,853500,865900,878600,891500,904200,916200,927600,938400,948500,958100,967400,976700,986000,995500,1005400,1015300,1024900,1034000,1042700,1050700,1057900,1064800,1071700,1078800,1086400,1094700,1102700,1110500,1118800,1127200,1135400,1144200,1153700,1164300,1175700,1187000,1198100,1208900,1219500,1229900,1240000,1249400,1258600,1267500,1276300,1285400,1294600,1302600,1308600,1312000,1313600,1315300,1318000,1322000,1327400,1334100,1341100,1347500,1352300,1355700,1358700,1361500,1364100,1366400,1367900,1368600,1368700,1366900,1362700,1356200,1348500,1341500,1337100,1333900,1331500,1330600,1330500,1331400,1332800,1332700,1331400,1330100,1326900,1321400,1313800,1302900,1290100,1277600,1264700,1252200,1240200,1227100,1215100,1206600,1198100,1188600,1180100,1171700,1164600,1160200,1156300,1153000,1148400,1138200,1123800,1113100,1109700,1112800,1118600,1123700,1128500,1134500,1139500,1144200,1149900,1155200,1159900,1158600,1152300,1142300,1131800,1132800,1138200,1133700,1126800,1118500,1105800,1099800,1105300,1114100,1119700,1124500,1132700,1141200,1146300,1149200,1151800,1158600,1169900,1189600,1207800,1220100,1232200,1241700,1248600,1257200,1269400,1284900,1306100,1317100,1324700,1335800,1348200,1359000,1378800,1404000,1427000,1445400,1459200,1464700,1458800,1454900,1462400,1470400,1473000,1475800,1477300,1477700,1470400,1458300,1448600,1446300,1441500,1440600,1443900,1447800,1448500,1448200,1446300,1440800,1434600,1422000,1407800,1405600,1417100,1426800,1425200,1418200,1416300,1423100,1428400,1434600,1435100,1433800,1428300,1423400,1423700,1434900,1435400,1418700,1401300,1391100,1382400,1380100,1386700,1385400,1379800,1379600,1389200,1403200,1409000,1405900,1410100,1423100,1432000,1436500,1441400,1446200,1455100,1464200,1461600,1449200,1457400,1476900
343251,"Rancho Del Rey II","Chula Vista","CA","San Diego-Carlsbad","San Diego County",1271,342300,339700,337100,334600,332400,330600,329000,327800,327100,326900,326600,326000,325500,325100,325000,325100,325600,326400,327600,329200,331300,333800,336200,338200,340100,342100,344200,346500,349100,352100,355400,359000,363200,367600,371800,375700,379500,383200,387200,391300,395900,400800,406200,411900,418300,425000,431300,437200,442900,448500,454200,460200,466500,473100,480100,487500,495300,503200,510600,517000,522800,528000,532900,537800,542800,547900,553400,559200,565400,571800,577500,582100,586000,589400,592800,596600,600700,605400,610700,617700,624900,629900,634000,640800,651100,664300,679400,694200,706200,714700,721000,726700,734000,744700,758500,773900,790100,806400,822200,836000,847100,855800,863300,869700,877200,886600,897500,908600,918100,923600,926100,929100,936400,950500,967900,982100,990000,993400,995400,998900,1004500,1011100,1018100,1024200,1028600,1033000,1040400,1052400,1070400,1089500,1103100,1109700,1112000,1111400,1110100,1107200,1099500,1082800,1055300,1017100,972700,927500,884900,846100,812300,783400,758500,739600,726000,714700,704300,694900,686800,679000,669900,658800,647400,636200,624400,611700,599100,588700,581900,578800,576500,575800,577400,578200,577300,577500,577200,574300,570400,565900,564400,565200,562400,557900,555800,554800,550200,544700,538800,536500,536600,541800,545900,549500,556400,564900,572300,581500,592000,600100,607100,611700,617700,621500,621900,619400,616900,614300,618600,631500,646200,657800,670200,682400,692100,698100,700400,700300,701700,704900,698300,681800,670000,666000,666200,668900,668100,666000,668400,671000,672900,675400,680700,688400,696300,704600,714700,725400,734200,740100,745100,752300,760000,764800,766600,767200,767800,770600,771000,765100,758100,758300,764200,770500,773500,776100,780000,783800,788200,793100,797700,800500,801600,798900,791500,789000,797800,809200,816900,820700,822900,819500,809600,806800,818000,828800,836300,842000,842400,841000,842000,843200,842900
762557,"Wasatch","Provo","UT","Provo-Orem","Utah County",1272,205500,203500,201600,199700,197900,196200,194600,193300,192200,191100,190200,189700,189200,188900,188700,188600,188500,188500,188500,188700,188900,189200,189600,190100,190700,191200,191800,192400,192900,193300,193800,194300,194700,195100,195500,196100,196600,197000,197400,197700,198100,198300,198600,198900,199200,199600,200100,200700,201300,201900,202500,203100,203700,204200,204800,205300,205800,206300,206900,207400,207900,208400,208600,208800,208800,208700,208300,208000,207700,207400,207000,206600,206100,205500,204700,203800,202900,201900,200900,199400,197400,195700,194600,193900,193800,194200,194700,195500,196700,198300,200300,202700,205400,208100,210200,211400,211600,211100,210400,209600,208700,207900,207000,206100,205500,205300,205300,205800,206900,208400,210300,212800,215700,218900,222500,226700,231500,236300,240800,245400,250200,254500,258500,261800,264400,266300,268100,270100,272300,274100,275500,277200,279400,281900,284700,288300,292600,297600,302400,306000,307700,307100,304500,301400,298800,296500,294500,293300,293100,293600,294300,295300,296600,297500,297800,298100,298900,299400,299200,297600,293700,287900,281400,276000,270500,267200,267400,267500,265200,263900,263200,262300,261900,262700,262500,259800,255900,254100,254100,253800,252600,251600,251400,250600,248300,244600,242400,242200,242300,240900,239500,240500,243300,244100,241900,239600,239100,239400,239500,240000,244200,250200,253800,253700,253600,253600,254400,255900,258400,261000,263800,265100,264400,263000,262100,262000,261700,263100,267200,273300,279700,286200,291600,296300,300400,302800,303400,304100,306200,308500,309400,308600,307900,309100,311900,315500,318300,319700,320600,322900,324900,325300,326100,329200,331800,332400,331600,330800,330600,332200,334900,337700,340200,342000,342800,343700,343200,340100,337600,338100,339300,340100,341300,342300,344600,351800,362400,369100,372600,376500,382300,388700,394800,398800,403300,408800,412700
121726,"Friendship Heights","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",1273,502800,504000,504900,505600,506200,506600,507100,507700,509000,510700,511800,511900,511900,511800,511400,510800,510300,510100,510300,511000,513200,516300,519500,522600,526300,530200,534500,539000,543700,548700,554100,559900,566700,574100,581200,587800,594600,601300,607700,614200,620600,627200,634200,641900,650800,660500,670200,679600,689300,699000,708600,718200,727800,737500,747600,758300,770100,782200,794200,806100,817900,829100,839600,849400,858800,867900,877000,886700,896800,907200,917500,927900,937700,946700,954600,961800,968400,975000,982100,988900,996100,1004500,1013700,1022500,1032400,1043500,1055400,1067800,1080500,1093900,1108100,1122900,1137800,1151900,1164300,1175600,1187100,1201200,1219400,1241700,1266500,1292000,1315300,1333700,1346600,1355700,1363600,1371900,1380300,1388100,1396000,1403700,1409400,1412100,1413300,1413900,1414400,1415000,1415500,1416000,1414500,1409300,1401000,1391600,1382600,1375600,1372100,1372600,1377500,1385600,1394700,1403600,1411200,1416900,1422600,1428400,1431300,1429100,1422500,1412600,1400400,1388400,1379000,1373900,1373200,1376400,1383100,1388700,1387800,1382500,1377600,1373600,1370700,1369500,1369500,1370000,1369200,1366700,1364800,1364600,1363100,1359100,1354500,1351300,1349600,1349700,1352700,1349500,1338600,1331300,1322300,1307900,1304100,1313700,1321200,1331600,1344800,1350100,1340700,1330400,1330000,1324900,1311800,1302400,1302700,1305400,1313600,1317700,1314400,1309700,1309400,1315500,1320100,1325700,1332600,1335400,1329600,1326700,1330500,1335900,1344900,1357200,1367700,1369100,1369100,1374900,1384600,1396200,1408900,1418000,1420000,1420700,1420200,1417500,1420800,1434200,1446300,1449300,1456400,1467500,1475500,1479400,1483800,1480100,1468600,1460500,1465700,1474400,1478800,1484900,1496200,1506900,1508300,1508000,1502300,1493700,1495700,1509500,1515400,1513700,1519900,1528000,1525400,1518700,1519600,1517100,1524000,1538900,1544600,1541500,1543900,1546300,1547900,1546100,1548300,1560600,1572500,1570800,1554000,1549600,1559000,1571600,1574600,1580300,1592100,1614100,1631200,1641200,1644500,1654200,1672400,1690700,1708300,1722800,1731500,1734000,1729700
273890,"Greenbriar","Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1274,492000,493100,494100,494900,495800,496700,498000,499600,501900,505000,508000,510500,513100,515900,518800,521900,525000,528300,532100,536300,541400,547200,552800,557700,562900,568100,573400,578600,584000,589500,595500,601800,609000,616900,624400,631200,638000,644600,651000,657100,663000,668800,674900,681300,688300,695900,703100,709200,715100,720500,725600,730300,734500,738700,743100,747900,753200,759100,764800,769800,774300,778500,782600,786100,789400,793000,797400,802400,808400,815300,822500,829200,835700,842000,848200,853900,859400,865100,871200,880800,892500,902000,909100,917700,927600,938900,951600,964600,976400,987000,997100,1006700,1017000,1030000,1046300,1065300,1085900,1107200,1130100,1156400,1186000,1216800,1245800,1269800,1288700,1304200,1318000,1331600,1346100,1361200,1377600,1395000,1412400,1429600,1445500,1458700,1470300,1481500,1493000,1506000,1519900,1533100,1545100,1553800,1557100,1557200,1555900,1553200,1552100,1552500,1551800,1549300,1543400,1532500,1520200,1507500,1491900,1476200,1462200,1448900,1436500,1423800,1406900,1385700,1360800,1334200,1312300,1298700,1288200,1278300,1268100,1256800,1246600,1237800,1226600,1214100,1201300,1186700,1178600,1180600,1185300,1189900,1196000,1200000,1200200,1200200,1200600,1192600,1185900,1184900,1182500,1171900,1165700,1161500,1166500,1176700,1183000,1183000,1181100,1190900,1212200,1234000,1233000,1201400,1161600,1137100,1126600,1122200,1118200,1113600,1117200,1118300,1112300,1113400,1120600,1134700,1155200,1173600,1175100,1172200,1171500,1178000,1197000,1219300,1231700,1239700,1251800,1276000,1293200,1291500,1277700,1269100,1263700,1257500,1249100,1255100,1267800,1274800,1280500,1281700,1285300,1303200,1327900,1338500,1340700,1335200,1325400,1311500,1300700,1294400,1295500,1308400,1331900,1342100,1331600,1333700,1376400,1438200,1477900,1492500,1508600,1525100,1539200,1555500,1574400,1593200,1612500,1626000,1623200,1606900,1591100,1584600,1581700,1581200,1586600,1593600,1603100,1619400,1640200,1654800,1654700,1660400,1683200,1699600,1696600,1689100,1693100,1697700,1689300,1678200,1684900,1685500,1676700,1672700,1666700,1670600,1689100
241501,"Bay Colony","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",1275,361200,363300,365300,367100,368900,370600,372400,374100,376100,378400,380300,381600,382700,383800,384700,385400,386000,386700,387400,388100,389300,390900,392300,393400,394600,395900,397500,399200,401100,403400,406100,409200,413000,417300,421500,425400,429600,433700,437700,441700,445600,449600,453600,457800,462300,467100,471700,475900,479900,483800,487400,490900,494400,497800,501500,505300,509400,513700,517900,522000,526000,529800,533400,536900,540300,543900,547800,552100,556600,561400,566400,571200,575800,580100,584300,588200,592000,596000,600400,605700,612200,618700,624300,629300,634300,639800,646100,653000,660300,668700,678700,690100,702600,715400,728700,742500,756500,769800,782000,793900,806600,820600,836200,852500,868600,883700,897100,909700,923000,938200,955900,975800,996400,1015300,1030800,1042400,1051100,1058500,1064200,1068300,1071600,1075200,1079000,1082500,1086200,1090800,1095700,1099300,1102200,1105800,1109600,1114000,1121300,1133800,1151200,1171000,1189200,1201500,1204600,1198600,1191500,1189800,1192500,1196600,1201500,1205700,1205700,1200100,1193100,1189300,1187500,1184100,1181300,1179900,1175900,1167700,1158400,1150900,1143300,1131300,1116700,1104300,1093600,1083000,1079100,1068600,1061700,1065400,1068400,1054000,1034900,1017900,990700,958600,934100,916600,892600,873100,866100,865400,858300,847100,843100,844600,857800,868700,871700,881000,897400,907200,898900,881300,874400,881300,879900,874600,869500,873000,884900,892000,891700,893500,897100,894300,886500,880300,875900,872500,867500,858300,851000,854200,861600,867500,869100,872500,874500,874600,871000,869700,873800,881600,883100,879900,877000,873800,876800,886200,890600,889700,894200,898600,899500,905500,913200,914500,916900,925600,932900,930800,928400,931800,942300,950700,954700,952300,951800,950400,948100,943500,939400,943100,957400,969700,972100,974400,979000,986700,992400,993200,990200,992400,998500,1009200,1029600,1051000,1072800,1096800,1118200,1126500,1129600,1128300,1124200,1122700,1125000,1117200,1099700
50415,"Cedar Glen","Lake Arrowhead","CA","Riverside-San Bernardino-Ontario","San Bernardino County",1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874200,875300,874100,873500,870100,863600,859300,860200,863400,868400,873900,879300,884800,891400,900500,911600,919500,924800,930700,936100,938900,943100,951400,964200,979500,993600,1004900,1014500,1021300,1027700,1037000,1048400,1059600,1072000,1085600,1099800,1113700,1123800,1127500,1124600,1115200,1104600,1098700,1094800,1089400,1082300,1072500,1057600,1037700,1014100,991300,971600,953200,935000,916900,893700,865100,835600,809500,786700,771000,761000,753500,745900,739000,732900,729600,725000,718500,712800,710500,708900,707300,703200,698400,694700,692200,686800,679600,679100,686000,691000,691200,691600,690700,693800,700800,707200,706500,705800,711400,722900,725600,723700,720300,716800,711900,705400,705500,712200,725500,737400,747300,752000,759700,769600,782300,780500,783800,801700,813700,819500,832300,846600,842600,840300,854700,878900,890700,922000,949600,961100,965700,977400,990200,1014100,1035700,1043500,1048700,1061800,1068800,1062400,1050800,1056000,1075500,1077500,1062500,1046000,1038200,1046300,1051300,1036000,1032200,1047200,1063300,1064100,1060300,1069600,1078400,1078700,1096600,1120900,1128600,1130900,1139800,1141200,1143900,1154100,1154400,1145200,1134300,1120200,1109400,1102100,1098300,1096500,1102300,1111100,1122200,1124800,1126600,1126200,1130800,1142900,1150700,1143800,1136700,1141800,1151900,1163100,1177600,1183900,1183500,1189200,1202300,1212100,1216600,1211600,1208700,1212600
761074,"Terramor Village","Ladera Ranch","CA","Los Angeles-Long Beach-Anaheim","Orange County",1277,378800,378600,378500,378500,378600,379000,379600,380500,381700,383100,384600,386200,388200,390700,393700,397100,400800,404900,409400,414400,419700,425000,430300,435600,441300,447200,453300,459600,465900,472200,478500,484900,491200,497100,502500,507500,512600,517700,522900,528000,533000,537800,542900,548000,552800,557300,561400,565000,568700,572400,576100,579600,582900,585900,588800,591600,593700,595200,596000,596400,596700,597300,598100,599000,600200,601700,603800,606200,608500,610300,611900,613500,615600,618300,621500,625100,629000,633400,638100,643700,650800,659400,668200,675600,680500,682800,684400,687100,692700,701900,714700,731100,751800,775400,800100,825100,850100,874300,897600,919600,939300,954800,964800,968900,968300,966400,965900,968300,973400,981300,991800,1004600,1018100,1030800,1042400,1053300,1064500,1075800,1087200,1099700,1113300,1125900,1135900,1142300,1144500,1143100,1139000,1133700,1128600,1124200,1119400,1113700,1106700,1097600,1086200,1073300,1060800,1050400,1042700,1036800,1030500,1022500,1013400,1005000,999200,995200,991200,982900,969900,956000,943800,932200,920800,909100,895800,880200,863300,845100,828900,818900,815600,815300,817200,820400,823700,826300,828000,824900,821300,822800,826100,826700,827900,828700,828400,826500,823700,820400,818900,818800,815000,807600,801400,797100,789100,778300,768300,764900,764100,761100,759000,762000,766100,772800,784000,802700,822700,843400,858700,865800,870500,879000,888300,899500,914100,927500,942400,950900,954200,957600,963100,965600,966900,970600,975200,977300,983900,991100,987300,979100,978700,976500,976100,981900,989500,991100,994100,1000900,1004300,1003300,1000700,997300,997600,1002800,1000500,992000,986900,987500,985400,981900,983500,988700,991000,994600,1002900,1010400,1016300,1022500,1029100,1033500,1037500,1041000,1043500,1045400,1049600,1055000,1052100,1059500,1082300,1102300,1107800,1122200,1140800,1154500,1163200,1174900,1187200,1192500,1191200,1182600,1175900,1177600,1187900,1190900,1191700,1194000,1193300
254711,"Wildrose","Corona","CA","Riverside-San Bernardino-Ontario","Riverside County",1278,295100,295700,296500,297300,298200,299300,300600,302300,304500,307400,310500,313500,316600,319700,322800,325600,328100,330500,332700,334900,337400,340300,343400,346400,349600,352900,356400,360000,363800,367600,371700,376000,380800,386200,391600,396600,401500,406000,410100,413700,416700,419000,421100,422900,424900,427400,430000,432100,434200,436300,438400,440400,442400,444500,447100,450000,453600,458200,463600,469300,475400,481500,487800,494100,500400,506600,513000,519500,526600,534300,542600,550800,559000,566800,574400,581600,588400,594800,601100,608600,617100,624400,629300,633000,635800,637800,639700,642800,648300,657300,670100,685300,701100,716300,731100,746500,763500,782500,803500,824600,843300,857800,867600,872800,875200,877500,881300,887400,896500,908900,924800,943200,963200,984800,1006700,1027400,1047300,1067600,1089000,1112100,1135800,1158200,1177000,1189500,1196100,1202000,1209800,1219300,1230300,1240100,1245600,1245600,1241100,1234200,1227000,1214600,1193600,1168400,1142600,1116400,1090300,1065100,1039000,1010400,979100,947600,918000,891900,869100,849100,829300,808900,788500,769700,751800,733400,714300,695000,683000,681600,685500,689800,694400,696300,695700,694500,692000,696100,704900,711600,712400,709700,708100,704600,703000,702100,698300,691600,689400,681600,672600,662600,647400,633500,628200,625600,619300,617300,621400,627300,635300,646000,651800,653000,647700,637900,628100,624200,623600,629200,639100,647900,650000,654000,664500,684500,714300,737900,746700,755600,767900,771300,767500,767900,773200,778600,783500,789500,797500,806300,816900,824500,829800,833300,833600,835400,839000,837300,835700,842800,848100,853400,863700,866500,859800,855200,857100,861000,866100,871900,878600,882600,886700,891800,892700,889900,892400,899200,906400,904800,900000,900900,906600,907200,911700,922600,933100,948300,964000,966900,964300,967300,970700,973200,971100,964300,961700,968100,977200,982300,981200,982100,988900,995400,1000400,1002800,1001200
276321,"Elm Creek","San Antonio","TX","San Antonio-New Braunfels","Bexar County",1279,476200,476000,475700,475400,475200,475100,475200,475300,475300,475500,475600,475700,475800,475800,475900,475900,476000,476200,476700,477100,477600,478000,478400,478900,479300,479700,480200,480600,481100,481800,482700,483700,484600,485500,486500,487300,488100,488900,489500,489900,490400,490900,491600,492200,492700,493100,493300,493300,493200,492900,492400,491700,491000,490300,489800,489300,488700,488000,487300,486300,485300,484100,482800,481400,480100,479100,478400,477900,477500,477100,476800,476400,476000,475500,475000,474400,473900,473700,473700,474900,476800,477900,477800,477700,477900,478500,479200,480000,480600,481300,482500,484800,489000,495400,503100,511200,518900,526600,534500,542200,548800,553400,556000,556500,556000,555200,554900,555000,555300,555800,557100,559600,563300,567800,571800,574900,577700,580900,584200,588000,591500,594200,596600,598600,600100,602000,604600,607900,612400,616400,619300,622800,627500,632400,638100,644100,649900,655200,658900,660800,661700,660200,655900,650300,643000,633700,625100,619400,617200,616400,614600,612800,613900,615800,617000,618200,618300,616100,614500,614400,615700,617200,617300,617500,615500,615000,619800,625400,630700,639700,642100,636300,623200,610500,607200,608600,605700,600700,595100,590400,588300,586100,584800,583200,583500,583700,578100,568300,559500,552700,542900,532200,525600,524600,523000,524500,528200,531300,535400,543600,550600,553900,556400,559500,561000,560900,564000,567500,569400,572400,581400,589400,594600,597900,604500,612300,616700,616400,617800,622700,627900,631900,631100,626300,621900,622300,623400,622000,618000,616600,617400,618500,619000,618000,615800,612000,608900,606700,610500,617300,622500,624900,627800,628700,632000,637700,640600,642300,651700,666600,678700,687400,699100,710200,717000,719500,720300,719000,715000,712300,713200,715900,717800,717900,719600,726000,734000,740300,743300,744000,747000,757200,770600,778700,778600,779300,781100
