"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Auburndale","New York","NY","New York-Newark-Jersey City","Queens County",208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,2350,2400,2400,2400,2400,2400,2450,2500,2550,2500,2400,2400,2400,2375,2400,2400,2400,2450,2450,2500,2400,2300,2375,2500,2450,2350,2350
"North Dorchester","Boston","MA","Boston-Cambridge-Newton","Suffolk County",209,,,,,,,,,,,,,,,,1750,1800,1800,1800,2050,2000,1875,1900,1800,1737.5,1825,2025,2025,2200,2300,2300,2375,2300,2100,2100,2100,2150,2200,2250,2300,2275,2300,2200,2200,2100,2100,2100,2000,2000,2200,2275,2350,2400,2400,2325,2325,2275,2200,2250,2225,2475,2500,2475,2400,2500,2400,2500,2412.5,2400,2400,2400,2400,2475,2500,2500,2550,2550,2550,2550,2550,2500,2500,2500,2500,2500,2695,2700,2700,2700,2700,2695,2500,2437.5,2500,2500,2550,2612.5,2775,2775,2800
"Fort Hamilton","New York","NY","New York-Newark-Jersey City","Kings County",210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2400,2525,2500,2500,2600,2600,2575,2550,2412.5,2500,2450,2400,2500,2600,2300,2400,2400,2447.5
"Richmond","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,1172.5,1200,1162.5,1150,1100,1100,1150,1100,1075,1075,1075,1150,1170,1100,1150,1197.5,1025,1200,1200,1100,1065,1100,1100,1100,1112.5,1200
"Journal Square","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2375,2200,2150,2245,2200,2097.5,2000,2150,2300,2247,2200,2250,2250,2100,2100,2400,2400,2400,2400,2350,2300,2487.5,2225
"College Point","New York","NY","New York-Newark-Jersey City","Queens County",213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290,2200,2225,2200,2200,2100,2200,2300,2300,2250,2300,2300,2300,2300,2300,2300,2300,2300,2250,2300,2300,2275,2300,2300,2300,2300,2300,2300,2300,2400,2300
"Flatiron District","New York","NY","New York-Newark-Jersey City","New York County",214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6275,5500,5487.5,5690,5795,5645,5500,5690,5695,6100,5600,5595,5595,5572.5,5500,5500,5500,5500,5922.5,5800,5550,5475,5275,5500,5047.5,5500,5000,4925,5547.5,5995,5695,5637.5,5872.5,5695,5695,5690,6150,6050,6197.5,5500,6300,6200,5495,5425,5800,5675,5695,5950,5500,5295,5250,5097.5,5095,5300,5325,5475
"Southwest Ada County","Boise","ID","Boise City","Ada County",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1350,1350,1395,1495,1422.5,1395,1485,1475,1397.5,1500,1450,1495,1495,1450,1425
"South Chicago","Chicago","IL","Chicago-Naperville-Elgin","Cook County",216,,,,,,,,,,,,,,,,1000,1050,1000,1100,1150,1150,1000,990,1000,990,1000,1070,1050,1062.5,1100,1100,1100,1100,1100,1100,1000,1100,1100,1000,1000,1000,997.5,1000,1000,1050,1100,1100,1025,1025,1100,1037.5,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1125,1100,1100,1100,1150,1150,1150,1150,1150,1100,1080,1150,1150,1150,1100,1100,1100,1125,1100,1100,1100,1150,1150,1150,1150,1150,1150,1137.5,1100,1100,1100,1100,1100,1100,1100,1100,1100,1150,1150
"Clinton Hill","New York","NY","New York-Newark-Jersey City","Kings County",217,,,,,,,,,,,,,3000,2950,2975,3100,3099,3100,3200,3200,3150,3150,3300,3495,3100,3295,3525,3424.5,3450,3495,3495,3497.5,3500,3400,3500,3597.5,3497.5,3400,3400,3500,3497,3600,3800,3895,3850,3700,3700,3700,3725,3595,3500,3500,3600,3599,3500,3600,3600,3672.5,3500,3595,3695,3700,3700,3700,4200,3971.5,3600,3600,3700,3600,3600,3900,3800,3791,3899.5,3600,3800,3800,3950,4073,3950,3700,3690,3859,3937,3589,3785.5,3888,3700,3549.5,3934.5,4125,3900,3785,3875,4149,4199.5,4145,3795,4098
"Meadow Woods","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1419,1437.5,1450,1425,1400,1495,1518,1550,1500,1495,1500,1500,1555,1550,1597.5,1595,1595,1625,1620,1645,1612.5,1647.5,1675,1700,1700,1645,1650,1650
"Pelham Bay","New York","NY","New York-Newark-Jersey City","Bronx County",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2200,2200,2200,2200,2100,2200,2100,2200,2200,2200,2100,2100,2000,2200,2200,2300,2200,2200,2200,2200,2250,2200,2299.5,2350,2300,2300,2300,2395
"Woodbridge","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2750,2775,2780,2889,2881.5,2900,2900,2895,2874,2827.5,3100,3100,3100,3095,3000,2935,2945,2950,2950,3000,2887.5,2950,3000,3000,3000,2977.5
"Brickell","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",221,4650,4500,4275,3650,3475,3300,3500,3500,3500,3500,3500,3500,3700,4200,3800,3570,3700,3695,3700,3697.5,3739.5,3800,3789.5,4000,4000,4200,4500,4200,4300,4200,4000,4000,4000,4000,4025,4150,4050,4075,4100,4062.5,4075,4000,3875,4125,4050,3800,3940,4450,4300,4500,4550,4550,4550,4650,4300,4300,4200,4200,4300,4450,4475,4200,4200,4050,3850,4000,4675,4300,4525,4475,4700,4250,4500,4800,4995,4600,4500,4900,4500,4900,5000,5250,5250,5000,5000,4900,4900,5000,4950,4900,4900,4800,4800,4500,4600,4500,4500,4500,4700,4750
"Serra Mesa","San Diego","CA","San Diego-Carlsbad","San Diego County",222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2765,2995,2950,2895,3002.5,3000,3255,3262.5,3190,3150,3000,2980,3000,2975,2977.5,3005
"Allston","Boston","MA","Boston-Cambridge-Newton","Suffolk County",223,,2100,2200,2200,2200,2200,2100,2150,2100,2100,2100,2250,2400,2300,2300,2300,2350,2325,2325,2350,2325,2300,2300,2337.5,2400,2450,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2500,2600,2599,2600,2600,2512.5,2500,2500,2500,2500,2499,2500,2600,2600,2600,2600,2600,2600,2600,2550,2500,2500,2575,2600,2700,2700,2700,2700,2650,2700,2695,2600,2600,2600,2550,2500,2800,2800,2800,2795,2800,2800,2750,2700,2700,2700,2700,2800,2895,2950,2900,2800,2850,2800,2800,2795,2775,2775,2800,2850,2995,3000,2950,2900
"Northwood","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2765,2787.5,2950,2800,2900,3000,2900,3000,2900,2900,2900,2932.5,2942.5,2950,2915,2915,2825,2900,2989.5,3050,3000,3040,2900,2900,2900,2860,2880,3000
"Westgate","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.5,1450,1350,1448,1397.5,1395,1350,1395,1493.5,1493.5,1475,1495,1500,1550,1495,1495,1512.5,1500,1649.5,1695,1650,1649,1599,1649,1650,1649,1600,1555,1650,1650,1650,1650,1650,1695
"Valley Ranch","Irving","TX","Dallas-Fort Worth-Arlington","Dallas County",226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,2000,2000,2100,2100,2100,2100,2145,2200,2200,2200,2200,2152,2123.5,2024.5,2100,2100,2195,2195,2195,2098,2050,2095,2140,2100,2125,2195,2100
"Pacific Palisades","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8550,8050,8400,8325,8125,7750,7850,7950,7995,7925,7950,8100,7800,8350,8625,9250,8950,9650,9075,10000
"Back Bay","Boston","MA","Boston-Cambridge-Newton","Suffolk County",228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4850,5500,5450,4600,4600,4750,4800,4800,4800,4750,4695,4525,4800,4800,4850,5087.5,5400,4900,4900,5200,5950,5735,4950,4800,4725,4575,5000,4975,4350,4550,5000,5137.5,5000,5000,5250,4800,4850,4400,4300,4200,4300,4550,4550,4700,4800,4900,4900,5000,5000,4900,4500,4500,4500
"North End","Bridgeport","CT","Bridgeport-Stamford-Norwalk","Fairfield County",229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975,1950,2200,2500,2450,2400,2362.5,2000,1900,2000,2225,2525,2600,2450,2500,2600,2550,2400,2375,2400,2100,2050,2175,2250,2400,2400,2300,2400
"West Park","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2957.5,2925,2890,2870,2860,2882.5,2950,2950,3040,3090,3090,3000,3095,3080,2997.5,2995,2980,2945,3030,3037.5,3187.5,3215,3115,3185,3095,3110,3075,3095
"West Side","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1950,1750,1750,1725,1800,1850,1800,1750,1800,1800,1800,1875,1850,1800,1800,1800,1800,1800,1795,1795,1797
"I-240 Corridor","Oklahoma City","OK","Oklahoma City","Oklahoma County",232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.5,950,1000,962.5,958.5,950,950,900,900,1039,978,997,975,953,975
"Rancho La Costa","Carlsbad","CA","San Diego-Carlsbad","San Diego County",233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950,3300,3450,3395,3200,3000,3022.5,2950,2950,3292.5,3247.5,3195,3195
"Fenway","Boston","MA","Boston-Cambridge-Newton","Suffolk County",234,,,,,,,,,,,,,,,,,,,,,,,,,3400,3600,3750,3600,3600,3475,3600,3570,3572.5,3400,3300,3600,3900,3800,3900,3900,3900,3900,3900,3800,3600,3550,3474.5,3600,3800,3900,3900,3900,3800,3600,3650,3600,3550,3600,3600,3700,3900,4000,3900,3900,3825,3800,3800,3900,3400,3700,3625,4005,3900,3900,3900,3950,3900,3900,3900,3900,3800,3775,3900,3950,4100,4100,4100,4000,4000,4000,3950,3900,3850,3950,4000,4200,4250,4250,4200,4200
"Braeswood Place","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375,2500,2500,2460,2340,2285,2350,2275,2250,2200,2200,2150,2200,2200,2245,2365
"Northampton","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,1277,1292.5,1247.5,1275,1292.5,1229,1225,1279,1187.5,1200,1227,1290,1300,1250,1250,1294.5,1284.5,1214.5,1229,1264.5,1197,1199.5,1299,1149,1290,1350
"Green Valley South","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290,1295,1350,1375,1397.5,1437.5,1445,1400,1450,1400,1397,1395,1350,1395,1475,1450,1450,1450,1437.5,1400,1450,1495,1495,1500,1550,1437.5,1550,1550
"Meyerland Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2297.5,2200,2250,2200,2100,2000,2000,2000,2100,2100,2297,2195,2197.5
"Bergen-Lafayette","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,1850,1800,1750,1700,1750,1700,1600,1795,1825,1799.5,1772.5,1800,1800,1797.5,1800,1850,1850,1800,1950,1850,1750,1899,1899,1850,1850,1799
"East Garfield Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1200,1250,1272.5,1250,1250,1300,1295,1250,1200,1275,1200,1250,1300,1225,1200,1300,1251.5,1250,1200,1250,1253,1300,1295,1268,1300,1300
"Ravenswood","Chicago","IL","Chicago-Naperville-Elgin","Cook County",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1850,1900,1950,2100,2295,2220,2100,2100,2000,1897.5,1850,1850,1900,1987.5,2250,2250,2295,2295,2200,2200,2100,1962.5,1931,1931,1885,1885,1885,1900,2200
"Westbury","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1695,1700,1800,1850,1800,1795,1799,1750,1700,1762.5,1750,1750,1725,1750,1750
"19th Ward","Rochester","NY","Rochester","Monroe County",243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.5,1025,1100,1200,1250,1200,1262.5,1225,1225,1200,1050,1100,1097.5,1100,1100,1262.5,1250
"Haddington","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.5,950,1000,985,962.5,950,900,950,950,950,950,1037.5,1100,1000,985,1000,1025,1050,1100,1075,1025,1000,997.5,1000,1062.5,1100,1100,1150
"North Center","Chicago","IL","Chicago-Naperville-Elgin","Cook County",245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150,2400,2500,2400,2285,2275,2250,1995,1900,1950,2100,2000,2000,2185,2200,2150,2100,1950,1990,1985,1950,1950,1900,2000,1950,2100
"Summerfields","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.5,1300,1332,1360,1362.5,1388,1395,1395,1395,1400,1437.5,1437.5,1375,1395,1400,1399,1447.5,1450,1450,1450,1450,1450,1445,1400,1495,1490,1450,1475,1495
"South Acres - Crestmont Park","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1395,1460,1437.5,1350,1392.5,1425,1425,1425,1425,1400,1400,1400,1412.5,1425,1325
"Streeterville","Chicago","IL","Chicago-Naperville-Elgin","Cook County",248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4584,5035,5105,5095,5095,5124,5095,4872.5,4825,4657,4744,4657,4899,5115,5285,5215,5475,5592.5,5622.5,5500,5250,5250,5655,4795,4905,5565
"Tribeca","New York","NY","New York-Newark-Jersey City","New York County",249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7800,7875,7950,7800,7997.5,8125,8000,7897.5,7800,8000,7945,7900,7750
"Freeport-Hackberry","Irving","TX","Dallas-Fort Worth-Arlington","Dallas County",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254,2321,2214,2346,2300,2350,2350,2300,2350,2354.5,2350,2325,2325,2300,2350,2277.5,2255,2250,2300,2200,2071,2117,2134,2127,2051,2200
"Greenbrier West","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.5,1550,1542.5,1572.5,1650,1486,1414,1450,1451.5,1468,1425,1500,1450,1437.5,1450,1454
"Stapleton","Denver","CO","Denver-Aurora-Lakewood","Denver County",252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325,2327,2380,2387.5,2450,2424.5,2760,2710,2695,2700,2650,2650,2717.5,2705,2695,2710,2710,2495,2672.5,2550,2645,2650,2745,2685,2550,2550,2797.5,2555
"Kingesessing","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,1000,1000,1000,1000,950,1000,1075,1000,1000,950,987.5,959,959,1000,1000,1000,1050,1050,1050,1100,1100,1100,1100,1100,1100,1175,1195
"Bucktown","Chicago","IL","Chicago-Naperville-Elgin","Cook County",254,,,,,,,,,,,,,,2400,2500,2472.5,2495,2472.5,2500,2550,2500,2500,2450,2500,2500,2700,2400,2495,2450,2575,2600,2600,2495,2550,2200,2447.5,2600,2625,2600,2500,2600,2700,2600,2597.5,2600,2400,2350,2400,2700,2675,2400,2700,2750,2650,2875,2800,2600,2700,2650,2850,2900,2800,2700,2795,2800,2800,2850,2500,2595,2497.5,2450,2600,2615,2950,3200,2875,2875,2900,2790,2700,2795,2500,2500,2472.5,2450,2450,2600,2850,2800,2750,2700,2650,2650,2500,2500,2400,2400,2400,2657,2600
"Hyde Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385,2090,2100,2100,2050,2200,1991.5,1895,2121,2151,2275,2150,2100,2300,2100,2100,2021.5,2060,2100,2051.5,2207.5,2160,2100,2025,2165
"Hollywood Hills","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.5,2386,2313.5,2287.5,2250,2285,2395,2300,2395,2306,2275,2295,2380,2310,2350,2350,2417.5,2350,2245,2245,2388,2390,2390,2472.5,2500,2450,2472.5,2395
"Beach Haven","Jacksonville","FL","Jacksonville","Duval County",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499,1495,1462.5,1497,1495,1495,1495,1425,1390,1395,1550,1519.5,1550,1650,1607,1604
"East Arlington","Jacksonville","FL","Jacksonville","Duval County",258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1525,1495,1475,1500,1562.5,1499.5,1495,1450,1445,1487.5,1462.5,1500,1595,1597,1600,1590,1535,1550,1499.5,1525,1500,1472.5,1580,1630
"Turtle Bay","New York","NY","New York-Newark-Jersey City","New York County",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4997.5,4997,4750,5000,4775,5000,4995,5000,4995,4525,4400,4900,5000,5000,5000,5000,5000,4850,4800,4800,4889,4718,4718,4759,4775,4500,4911,4903
"Midtown","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3907.5,3885,4040,4200,4230,4220,4237.5,4215,4230,4185,4070,4050,4030
"Wynwood - Edgewater","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,4100,4200,3950,3900,3900,3900,3800,3700,4000,3800,3900,3775,3700,3800,3720,3699,3800,3700,3625,3760,4285,3900,3950,3900,3990,4390,4100,4100,3987,3850,3900,3900,4000,4000,4350,4475,4475,4350,4350,4240,4050,4200,3990
"Hollywood Lakes","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2599.5,2500,2500,2500,2527.5,2600,2600,2600,2705,2625,2675,2725,2725,2837.5,2790,3000,3000,3000,2750,2675,2687,2650,2884.5,2600,2797,2875,2900,2950
"Avondale","Chicago","IL","Chicago-Naperville-Elgin","Cook County",263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,2430,2050,2125,2200,2200,2400,2250,2000,1850,1750,1900,2000
"Fishtown","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.5,1750,1750,1800,1800,1750,1800,1700,1800,1600,1740,1800,1800,1800,1900,1950,1800,1800,1800,1850,1800,1900,1800,1937.5,1995,2000,2000
"Heart of Chicago","Chicago","IL","Chicago-Naperville-Elgin","Cook County",265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.5,1650,1595,1688,1650,1600,1635,1700,1700,1799,1872.5,1762.5,1775,1737.5,1675,1575,1495,1495,1495,1735,1717.5
"Tampa Palms","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590,1594.5,1595,1585,1560,1450,1435,1532.5,1600,1700,1635,1720,1690,1617.5,1600,1600,1595,1550
"Golden Glades - The Woods","Jacksonville","FL","Jacksonville","Duval County",267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.5,1650,1650,1657.5,1695,1690,1690,1650,1650,1650,1650,1645,1600,1612.5
"San Carlos Park","Fort Myers","FL","Cape Coral-Fort Myers","Lee County",268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1747.5,1800,1800,1800,1795,1780,1775,1700,1700,1700,1665,1695,1699,1775,1799
"Metro West","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",269,,,,,,,1200,1229,1187,1165,1195,1195,1195,1250,1250,1252,1312.5,1262.5,1300,1300,1340,1295,1300,1249,1250,1213,1218,1249.5,1272,1295,1285,1200,1200,1200,1250,1272.5,1295,1267.5,1250,1275,1272.5,1200,1236,1225,1200,1246,1295,1300,1300,1395,1395,1350,1350,1405,1405,1455,1400,1400,1400,1400,1395,1400,1400,1410.5,1412.5,1400,1440,1495,1462.5,1400,1495,1395,1450,1500,1540,1500,1497.5,1522,1575,1550,1559,1606,1627,1598,1583,1598,1602,1650,1635,1600,1662.5,1642,1573.5,1554,1606.5,1632,1639,1618.5,1690,1650
"Green Valley Ranch","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1495,1537.5,1600,1600,1600,1695,1600,1667.5,1625,1625,1600,1662.5,1675,1700,1725,1700,1700,1712.5,1800,1797.5,1700,1750,1800,1675,1650,1785,1800
