"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Flushing","New York","NY","New York-Newark-Jersey City","Queens County",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255000,255000,259900,262500,277000,259000,260000,265000,262500,277500,287000,275500,268500,275500,279000,299000,299000,268500,269000
"Ahwatukee Foothills","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149000,148600,160000,160209,165000,164900,164900,166500,154900,159450,159900,159900,159500,159900,169945,170000,174900,170000,172000,179900,178450,179000,185000,175106.5,184900,177375,188000,189900,189450,189000,195400,193950,187700
"Sylmar","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",48,230000,220000,220000,220000,220000,226450,224999.5,227900,237400,220000,219950,220000,219900,225000,230000,230000,230000,231000,229000,225000,224950,225000,220000,219950,214888.5,219000,219000,219500,220000,226500,240900,235000,225000,206450,208000,230000,250000,265000,264000,249975,249950,258400,269900,282000,287900,298000,299999,319913,314900,319000,320050,342500,319475,320000,320100,326999.5,340000,349000,349900,345000,349900,349900,347000,340000,337500,341450,349900,345500,347000,354500,369900,367000,369450,365350,359900,374900,369700,379900,389000,390000,387000,379000,382425,392075.5,385000,393327,399900,402499.5,410000,410000,410000,414999,444900,450000,453950,457900,457900,460860,449999.5,457900,449999.5,460000,464500,473500,475000,470000,475000,470000,459949.5,457450,450000,449000
"Sharpstown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",49,62500,60000,62650,61990,63000,61990,62200,60000,60000,59900,60000,60000,59900,60450,60000,61500,60450,59000,59000,59000,59175,61500,60000,59450,59000,62250,64700,59900,59900,59900,59900,59000,63000,59250,59500,60000,59900,58000,57500,55985,55500,56750,56250,56700,59900,57499.5,56900,58500,56950,58200,60450,59900,60000,69350,65750,63000,60000,59900,64900,66223,60000,63995,69900,64950,69900,67950,65000,71274,68250,70950,72000,70950,79999,75000,74900,72450,80500,79900,71250,65000,69450,75450,79900,79000,78000,79900,79950,79950,79000,79495,80000,84999,87500,90500,86500,84999,89749.5,94950,94800,89747.5,86000,87497.5,85000,89250,92500,98000,101500,95000,99950,110000,99500,97700
"West","Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant County",50,88800,85900,89900,92250,89900,91900,90000,90000,89900,89000,88950,85000,85500,79900,85000,84900,86549.5,89900,90200,90100,89300,86500,85000,83700,85900,86950,86900,87500,86900,85450,79900,79998.5,79000,79900,79900,79950,89000,79950,74950,79900,79900,79575,86000,89000,89900,89900,85000,89900,92900,97350,97000,94900,101450,95750,96900,99950,99000,96000,95000,99000,99900,105000,99900,105000,105500,101075,109500,112000,115000,116800,110000,110000,111000,107250,109000,112000,108750,120000,129000,129000,129900,132450,131900,135000,135000,135450,138000,139900,139900,139950,139900,140000,141517,144431,150000,150000,144950,144900,149522,155000,160000,160000,169000,167000,165000,165000,167300,163500,174500,175000,179900,179950
"San Pedro","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",51,249500,264000,281075,268849,268924.5,257250,245000,241900,244900,247000,249900,249000,239900,232000,229000,230000,239900,238300,234000,236152.5,239900,229000,229000,225750,225000,222450,212450,217900,225000,222000,234900,237000,239450,249900,249450,249900,220000,230000,233950,232900,259000,290000,275000,275000,275000,297000,290000,295000,297000,299000,317000,299900,299000,315000,319000,315000,313999,3e+05,305000,305000,305000,319950,325000,329000,330000,334450,349000,342500,339500,349000,339000,349000,349000,349000,345000,350000,359500,359250,368000,369900,365000,354000,358000,354000,366125,375000,365000,359450,369000,379000,382925,388888,392500,386000,385000,383450,380000,426900,404000,399000,389000,389000,394900,399000,424299,441500,439250,449000,439000,429000,439000,429900
"North Valley","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399975,4e+05,437494,457500,474999,485000,487000,498000,485000,492500,479000,474250,470000,466500,468000,528500,538000,539999,548900,510000,503944,524475,539000,559000,590500,598444,610000,610000,589950,604975,599919,599000,598888,629000,585000,6e+05,689999.5,649000,672475,699900,632000,688000,701990,689499.5,649500,669000,684499.5,688999.5,678444,798888,784888,729000,772500,799999,848500,799000,787000,762000,759500,749000,745000,799000,774000,745000
"Evergreen","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",53,398888,375000,349000,349000,350000,350000,339450,350000,369450,365500,350000,349900,359224.5,349000,350000,355000,349475,349950,350000,352500,344500,349000,349500,346500,345000,339500,349000,359999,345000,349000,347900,369900,364450,359000,360000,399000,350000,350000,379850,383944,399475,439500,449000,464000,464000,469900,487000,466950,447000,449750,453950,464950,497444,489000,520000,520000,535000,530000,574950,566944,5e+05,569500,559888,625000,607497.5,625000,599950,604500,639000,639975,635000,635000,645000,639999.5,639000,648000,650000,650000,674888,650000,648944,648888,649800,650000,668944,649000,650000,669888,689950,690000,667250,675000,690000,699974.5,707500,699950,799500,779000,754975,750000,797000,799888,849000,849475,848500,839000,821944,807500,798500,789000,799000,767000
"Woodland Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900,339000,349450,349499.5,339900,349000,337000,349925,342500,349000,349500,349500,349950,349500,347000,309000,331450,345000,332475,349500,365000,377000,384900,350000,365000,364900,364950,355000,362425,375000,393475,398850,414999,409000,412000,409000,420000,419500,399999,399999,408000,399000,399000,389999,399000,396750,399000,410000,435000,439000,431999.5,455000,449900,449450,449000,442000,439000,439450,437000,429000
"Eldridge - West Oaks","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,125000,129700,130000,133500,132000,135000,135000,130000,129950,130000,137500
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474000,474900,499000,499000,495000,479000,467000,449000,428000,444000,469500,469999,469500,469749.5
"Pacoima","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",57,2e+05,189500,185000,199900,2e+05,209999,214950,215900,2e+05,2e+05,204000,2e+05,209900,202980,202980,209900,2e+05,207850,203940,199999,205000,215000,210000,219500,215000,204250,199900,210000,209950,223250,225000,225000,229000,223250,225000,224000,235000,227450,239975,240000,235000,269000,285000,285000,287000,299900,299250,290000,3e+05,302000,316250,309900,315000,3e+05,299925,3e+05,299900,325000,325000,327000,329000,325000,319900,325000,312000,327450,343950,349900,349000,339500,349999,349974.5,349974.5,350000,359950,392500,392500,385000,385000,395000,399000,396500,398500,399000,399925,410000,399925,410000,414950,417000,414999.5,420000,425000,419900,416950,419900,429500,430000,422250,425000,429950,447000,449000,449900,460000,449166.5,445000,439995,434500,435000,442000,436000
"Murray Hill","New York","NY","New York-Newark-Jersey City","Queens County",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282000,273500,280000,288000,262500,259000,262000,263500,281500,268888,288000,273500,259000,259000,270000,269500
"North Raleigh","Raleigh","NC","Raleigh","Wake County",59,129000,127500,124900,124900,124900,123900,123700,124900,124900,124900,124900,124900,124900,123000,123000,119900,121000,124900,124900,121700,119900,119900,119900,114999,112500,109950,119700,115750,114900,114900,114900,115000,115000,116450,114500,109999.5,109950,118500,115000,116000,119250,122500,122200,126500,124500,121900,121500,119950,120000,120450,123000,123000,124500,125000,124900,124900,124900,124000,120000,119750,120500,121250,124500,125497.5,129950,129900,129900,125900,125800,135000,132900,134250,133250,135000,132900,135000,134000,134000,139000,138500,137000,137700,143900,145000,143900,139450,140000,144990,154900,150000,149950,154900,160000,165000,165000,165450,167450,169900,159950,165000,159900,160000,160000,162000,165000,159900,159000,164000,165000,170000,172000,170000
"Southwest","Chula Vista","CA","San Diego-Carlsbad","San Diego County",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319000,345000,330000,309900,305000,319000,302500,323000,327500,339950,328000,344950,357500,325000,320000,350000,335000,335000,379900,379900,375000,359000,359000,354500,369000,374000,374000,355000,350000,374999,375000,372450,380000,4e+05,410450,412500,419900,394750,399000,399499.5,420000,390400,390900,379925,392450
"Canyon Country","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",61,199000,190000,189000,189900,199949.5,199500,205000,209000,215000,214999.5,220000,229000,229000,199000,199999.5,209450,205000,219000,215000,205000,199900,180750,188455,189900,193000,190000,199950,2e+05,210000,209000,207000,219900,207499,205000,175000,175000,175000,187500,202475,225000,237000,250000,265000,254900,250000,258000,249500,244950,249900,249900,259900,257500,260000,265000,269000,269450,285000,297000,309500,291950,289450,291200,299000,289000,329000,299900,317500,335000,335000,340000,325000,325000,325000,337000,359950,359900,330000,325000,310000,326500,325000,325000,329950,325000,322000,319000,340000,379495,399949.5,394950,399900,375000,419500,425000,432250,399450,420000,439000,429975,419499.5,414200,432250,419950,427000,439900,429000,429000,419950,409000,413750,436500,469999
"Mira Mesa","San Diego","CA","San Diego-Carlsbad","San Diego County",62,189500,199000,214967.5,199000,216000,2e+05,199000,199000,190000,191750,204900,196000,195000,186000,192000,190000,192450,191900,195000,184900,187000,189000,185000,185000,179950,185000,189500,189000,179500,190000,186000,189000,189000,189000,189000,195000,199900,207750,205500,222000,245000,252500,255000,256050,260000,260000,267000,265000,270000,275250,277493.5,277000,275000,262500,279000,279000,264900,269900,265000,269450,269900,276500,285000,299000,295000,287000,299000,295000,295000,295000,299900,297000,299900,292500,297000,304900,305000,307500,310000,310000,319500,329900,329900,329900,330000,332500,329950,332500,335000,335000,340000,339900,348500,345000,330000,339000,329900,345000,369000,371000,370000,371000,368500,354500,370000,360000,369000,369450,339950,369950,369000,369950
"West Anaheim","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439900,444999.5,422000,410569.5,439999,419000,399900,405350,415000,419900,429000,417000,415000,404947.5,409995
"Forest Hills","New York","NY","New York-Newark-Jersey City","Queens County",64,229500,225000,219000,219000,217400,216800,215000,215000,215000,215000,209500,209000,209000,206000,208444,199000,199900,204000,205000,199888,205000,207500,199000,198000,199000,199000,199000,199000,199000,199000,199000,199000,2e+05,199000,199000,199000,199000,199000,198000,199000,195500,195000,198500,198000,198944,199000,199000,199000,205000,209000,205000,205000,209000,210000,209000,209000,210000,209949.5,199000,204000,218000,212000,215444,219000,218500,219888,219894,219999.5,219000,215000,219000,221500,228500,225000,228500,231750,239000,239444,239000,245000,240000,250000,254000,250000,249999.5,250000,250000,255000,259000,260000,269000,269000,269000,269000,269000,269000,270000,269000,275000,279000,280000,279000,279000,279000,279000,280000,280000,285000,288000,295444,295444,295000
"Northwest Raleigh","Raleigh","NC","Raleigh","Wake County",65,139900,136900,137500,139900,140000,144900,144900,139950,139900,137500,139899,138699.5,139900,135000,139900,139900,135000,135000,134900,135000,135000,135000,135000,134400,129900,129900,134900,130000,127250,127500,126000,128699.5,121450,129900,125000,130000,129950,129900,132000,134450,136000,132000,135000,139900,135000,140000,139950,146500,143550,143900,144900,145000,142500,146750,147000,145950,145000,147000,139000,145000,145000,145000,145000,145000,149450,151997.5,150000,151500,151500,152450,150000,152000,152000,152500,152500,155000,159450,159900,159900,159900,165000,166900,167950,169497.5,169900,169000,169900,170000,169950,169900,172999,172000,173000,175000,179500,177749,179500,175499,179900,182000,176000,177900,184950,184120.5,187250,185000,175998,183750,184750,185500,187200,192000
"Valencia","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",66,294900,269500,265000,265000,269000,275000,279000,279000,279000,275000,268500,268500,261000,252500,253250,245000,249000,240000,242500,245000,241900,239900,239900,239900,236750,225000,219997.5,225000,225000,232499.5,237449.5,240000,237000,240000,235000,245000,245000,257450,252450,269250,289850,3e+05,299900,299450,299900,299987,295000,314000,314000,299950,314450,325000,325000,325000,325990,330000,325000,329000,334000,330950,344745,339990,342740,344950,349700,335000,340990,341990,350495,360290,360290,365000,365000,376900,369900,372400,375000,399000,407202,414750,409999,410000,410000,421345,419000,410000,410000,409378,399000,401900,411794,409950,409450,409900,435000,439000,434900,444000,449900,440000,452450,459900,459900,454900,454950,449449.5,446975,459450,458156.5,455000,455000,450000
"Reseda","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",67,250000,239475,235000,245000,250000,249000,265000,266998,269000,260000,259000,250000,257000,249999,259000,250000,260000,259900,251000,250000,249950,254900,249900,249000,239949.5,237000,240000,230000,235000,239000,240000,239900,229450,249900,225000,240000,245450,250000,250000,254900,299000,3e+05,3e+05,299900,3e+05,299000,299973.5,299997,310000,299975,294000,319724.5,319425,316925,299950,319900,319400,315000,319400,322500,330000,336940,320000,329925,355000,365000,375000,369000,378000,370000,365000,365000,349000,349900,349000,349000,350000,368500,369999,379900,371450,374850,384700,381700,375000,375000,399950,416975,412475,420000,419000,409500,419000,425000,431944,449000,420000,425000,429995,446500,454500,450000,454500,454500,449000,449000,430000,449000,448500,449000,425000,419500
"Central Southwest","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",68,75000,75000,75400,76450,78450,79000,75000,75000,80000,79999,79999.5,79900,79000,79000,79900,75500,74900,76200,79900,79900,79900,79900,74900,77000,72950,74900,73150,69947.5,69995,73150,69995,72000,69900,69500,69500,72100,73750,75500,75000,75750,74950,78000,75500,77000,79900,78800,77900,75900,79900,81450,78900,77000,77900,79900,78000,83500,79900,79900,75000,69750,75000,79900,80000,85000,89900,85000,89000,85000,97000,89500,92000,92000,99000,99350,108900,110950,110000,109750,110000,110000,107500,110000,114900,115000,114900,110950,116090.5,125000,119998,129000,124950,125000,124900,125000,125000,129900,132500,129950,128250,129000,131400,132500,135000,135991,135000,133631.5,135000,135000,135000,135000,133950,134500
"Northeast","El Paso","TX","El Paso","El Paso County",69,82770,82500,82500,82500,83000,83950,83950,85000,84900,84000,82000,80000,80500,78952,79900,80000,82750,82000,82450,79925,82500,82500,79950,83000,83900,84900,83000,79900,81000,82250,82250,81900,80500,79997.5,79900,79900,80000,80000,82250,83000,83000,83900,84000,83188,83900,80050,79600,79907.5,80000,80000,81000,79999,79999,79900,79900,79900,79825,79750,79000,79000,79900,78080,79900,79500,79500,79500,78000,77500,77550,79000,79900,79700,79000,79200,79350,79000,79000,79000,80000,80000,79950,79000,79950,82635,84500,81900,85000,84900,85000,86950,86000,86200,87500,87750,86000,85900,87001,86400,85810,85999,87950,85950,86200,87500,87500,89000,89900,88700,89500,89000,90000,90000
"West Rogers Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",70,89900,89000,88505,85000,87000,89000,88950,89900,89000,84500,82750,79950,75000,74400,70000,69900,69000,67750,69000,67000,69000,64900,69000,69250,64950,60000,59950,59000,59000,59900,63000,69000,69500,66450,67250,68250,69000,67875,64950,62455,69000,68450,68450,64000,69000,69000,67000,69000,76000,77765,79400,80000,79450,79900,81700,89900,92500,94900,89900,94500,95495,90000,93450,93660,94900,96750,98500,94950,94000,90000,94000,99000,99000,99000,99000,99000,99900,1e+05,105000,105000,109900,109950,110000,109900,99950,106900,106950,109000,114900,114450,116999.5,119000,114900,115000,119450,119000,124000,122900,124250,129450,129900,129000,129000,125000,125000,129000,125000,125000,125999,128650,129900,129250
"Hickory Ridge-South Riverdale","Memphis","TN","Memphis","Shelby County",71,44999.5,41950,44900,49700,45000,44949.5,47900,47000,55000,51950,50000,48000,45950,48000,46950,45000,42900,45000,44900,44900,45250,47150,44900,45250,45000,42900,43950,45000,45000,43900,43450,46000,45450,46250,49500,48750,44900,45500,44950,42500,43000,43450,42750,45000,45000,49900,46950,49000,48250,46000,46000,49900,49900,49900,52000,54000,51440,52000,50000,50000,46500,46450,47000,48710,47250,49500,52250,53000,52500,50000,49200,48500,49950,49900,49900,51000,51000,54950,56000,59000,58400,59600,62000,62000,60000,59800,60000,58500,57355,62000,65250,58500,60000,60048.5,61043.5,61000,64000,60000,69000,68195,68000,68750,69500,70000,70400,70000,71019,70000,70000,70000,70000,69700
